LOAN_ID,CUSTOMER_ID,LOAN_TYPE,SANCTION_AMT,INT_RATE,TENURE_MTHS
LN-HM-02410,RET-02410,Home Loan,4820000.0,9.21,300
LN-HM-02411,RET-02411,Home Loan,8020000.0,9.41,240
LN-HM-02412,RET-02412,Home Loan,5940000.0,9.48,300
LN-HM-02413,RET-02413,Vehicle Loan,980000.0,10.19,60
LN-HM-02414,RET-02414,Vehicle Loan,1560000.0,9.46,36
LN-HM-02415,RET-02415,Personal Loan,1450000.0,12.52,24
LN-HM-02416,RET-02416,Personal Loan,460000.0,11.08,36
LN-HM-02417,RET-02417,Home Loan,1050000.0,9.47,180
LN-HM-02418,RET-02418,Home Loan,2260000.0,9.07,300
LN-HM-02419,RET-02419,Vehicle Loan,340000.0,9.98,36
LN-HM-02420,RET-02420,Home Loan,2070000.0,9.19,120
LN-HM-02421,RET-02421,Home Loan,960000.0,9.18,300
LN-HM-02422,RET-02422,Vehicle Loan,1670000.0,10.77,36
LN-HM-02423,RET-02423,Home Loan,2020000.0,9.01,180
LN-HM-02424,RET-02424,Home Loan,5740000.0,9.02,180
LN-HM-02425,RET-02425,Personal Loan,1380000.0,11.39,24
LN-HM-02426,RET-02426,Personal Loan,1270000.0,11.44,12
LN-HM-02427,RET-02427,Home Loan,1050000.0,8.73,120
LN-HM-02428,RET-02428,Home Loan,8380000.0,8.85,180
LN-HM-02429,RET-02429,Home Loan,4100000.0,8.75,300
LN-HM-02430,RET-02430,Vehicle Loan,1230000.0,10.24,84
LN-HM-02431,RET-02431,Home Loan,8740000.0,9.38,180
LN-HM-02432,RET-02432,Personal Loan,1340000.0,13.17,36
LN-HM-02433,RET-02433,Personal Loan,260000.0,13.69,36
LN-HM-02434,RET-02434,Home Loan,4720000.0,8.51,180
LN-HM-02435,RET-02435,Home Loan,1300000.0,9.47,300
LN-HM-02436,RET-02436,Home Loan,3140000.0,9.23,120
LN-HM-02437,RET-02437,Personal Loan,480000.0,11.32,12
LN-HM-02438,RET-02438,Home Loan,3700000.0,8.91,300
LN-HM-02439,RET-02439,Vehicle Loan,340000.0,10.54,84
LN-HM-02440,RET-02440,Personal Loan,250000.0,12.54,60
LN-HM-02441,RET-02441,Personal Loan,530000.0,13.61,36
LN-HM-02442,RET-02442,Vehicle Loan,800000.0,10.7,84
LN-HM-02443,RET-02443,Personal Loan,420000.0,13.86,24
LN-HM-02444,RET-02444,Vehicle Loan,3350000.0,9.26,36
LN-HM-02445,RET-02445,Personal Loan,1030000.0,13.42,48
LN-HM-02446,RET-02446,Vehicle Loan,1330000.0,10.6,36
LN-HM-02447,RET-02447,Home Loan,3140000.0,8.91,300
LN-HM-02448,RET-02448,Home Loan,1190000.0,9.44,300
LN-HM-02449,RET-02449,Home Loan,3530000.0,9.33,180
LN-HM-02450,RET-02450,Personal Loan,1090000.0,11.79,12
LN-HM-02451,RET-02451,Personal Loan,1100000.0,13.95,24
LN-HM-02452,RET-02452,Home Loan,6930000.0,9.27,300
LN-HM-02453,RET-02453,Home Loan,7590000.0,8.53,240
LN-HM-02454,RET-02454,Home Loan,5490000.0,8.63,300
LN-HM-02455,RET-02455,Home Loan,4130000.0,9.36,240
LN-HM-02456,RET-02456,Home Loan,1710000.0,9.39,240
LN-HM-02457,RET-02457,Vehicle Loan,950000.0,9.05,72
LN-HM-02458,RET-02458,Home Loan,3280000.0,9.37,240
LN-HM-02459,RET-02459,Home Loan,3860000.0,9.38,300
LN-HM-02460,RET-02460,Vehicle Loan,580000.0,10.59,60
LN-HM-02461,RET-02461,Vehicle Loan,630000.0,9.43,48
LN-HM-02462,RET-02462,Personal Loan,1230000.0,11.1,12
LN-HM-02463,RET-02463,Home Loan,2090000.0,8.97,120
LN-HM-02464,RET-02464,Home Loan,1550000.0,9.26,240
LN-HM-02465,RET-02465,Home Loan,1470000.0,9.27,120
LN-HM-02466,RET-02466,Home Loan,2980000.0,8.86,240
LN-HM-02467,RET-02467,Vehicle Loan,450000.0,9.19,84
LN-HM-02468,RET-02468,Personal Loan,500000.0,12.3,48
LN-HM-02469,RET-02469,Home Loan,5300000.0,9.0,180
LN-HM-02470,RET-02470,Personal Loan,1060000.0,11.88,48
LN-HM-02471,RET-02471,Home Loan,3030000.0,8.95,300
LN-HM-02472,RET-02472,Home Loan,830000.0,8.87,180
LN-HM-02473,RET-02473,Home Loan,2110000.0,8.78,240
LN-HM-02474,RET-02474,Personal Loan,360000.0,13.98,24
LN-HM-02475,RET-02475,Home Loan,4650000.0,8.54,300
LN-HM-02476,RET-02476,Personal Loan,1530000.0,11.85,24
LN-HM-02477,RET-02477,Home Loan,7320000.0,8.88,240
LN-HM-02478,RET-02478,Personal Loan,410000.0,12.23,60
LN-HM-02479,RET-02479,Personal Loan,670000.0,12.75,12
LN-HM-02480,RET-02480,Home Loan,9380000.0,8.78,240
LN-HM-02481,RET-02481,Personal Loan,540000.0,13.04,60
LN-HM-02482,RET-02482,Personal Loan,500000.0,13.65,12
LN-HM-02483,RET-02483,Vehicle Loan,1050000.0,10.14,36
LN-HM-02484,RET-02484,Personal Loan,1600000.0,12.17,36
LN-HM-02485,RET-02485,Home Loan,1510000.0,9.48,240
LN-HM-02486,RET-02486,Personal Loan,670000.0,13.27,24
LN-HM-02487,RET-02487,Personal Loan,220000.0,13.57,24
LN-HM-02488,RET-02488,Home Loan,5250000.0,8.8,120
LN-HM-02489,RET-02489,Home Loan,4000000.0,9.05,300
LN-HM-02490,RET-02490,Personal Loan,980000.0,13.46,48
LN-HM-02491,RET-02491,Home Loan,9400000.0,8.51,240
LN-HM-02492,RET-02492,Personal Loan,430000.0,13.84,48
LN-HM-02493,RET-02493,Home Loan,1810000.0,9.31,300
LN-HM-02494,RET-02494,Personal Loan,710000.0,13.57,12
LN-HM-02495,RET-02495,Personal Loan,690000.0,13.15,60
LN-HM-02496,RET-02496,Vehicle Loan,1160000.0,11.0,36
LN-HM-02497,RET-02497,Home Loan,2180000.0,9.06,240
LN-HM-02498,RET-02498,Personal Loan,360000.0,12.34,60
LN-HM-02499,RET-02499,Vehicle Loan,2420000.0,10.44,36
LN-HM-02500,RET-02500,Home Loan,3640000.0,8.75,240
LN-HM-02501,RET-02501,Home Loan,4620000.0,9.13,120
LN-HM-02502,RET-02502,Personal Loan,240000.0,11.93,24
LN-HM-02503,RET-02503,Home Loan,4940000.0,8.64,120
LN-HM-02504,RET-02504,Home Loan,3760000.0,8.97,240
LN-HM-02505,RET-02505,Home Loan,2270000.0,8.74,120
LN-HM-02506,RET-02506,Personal Loan,380000.0,11.53,12
LN-HM-02507,RET-02507,Home Loan,2450000.0,9.1,300
LN-HM-02508,RET-02508,Personal Loan,420000.0,11.39,12
LN-HM-02509,RET-02509,Home Loan,1030000.0,8.59,300
LN-HM-02510,RET-02510,Home Loan,1430000.0,8.59,180
LN-HM-02511,RET-02511,Personal Loan,150000.0,11.06,48
LN-HM-02512,RET-02512,Home Loan,3300000.0,9.46,180
LN-HM-02513,RET-02513,Home Loan,1550000.0,8.92,120
LN-HM-02514,RET-02514,Home Loan,4070000.0,8.98,120
LN-HM-02515,RET-02515,Home Loan,810000.0,8.57,300
LN-HM-02516,RET-02516,Home Loan,5980000.0,8.9,240
LN-HM-02517,RET-02517,Home Loan,6570000.0,8.88,300
LN-HM-02518,RET-02518,Home Loan,1360000.0,8.63,120
LN-HM-02519,RET-02519,Vehicle Loan,960000.0,10.83,84
LN-HM-02520,RET-02520,Home Loan,2630000.0,8.76,300
LN-HM-02521,RET-02521,Personal Loan,1530000.0,11.83,24
LN-HM-02522,RET-02522,Home Loan,12370000.0,8.57,120
LN-HM-02523,RET-02523,Personal Loan,1520000.0,12.26,60
LN-HM-02524,RET-02524,Home Loan,1640000.0,9.13,180
LN-HM-02525,RET-02525,Home Loan,3980000.0,8.9,120
LN-HM-02526,RET-02526,Personal Loan,2660000.0,11.44,12
LN-HM-02527,RET-02527,Home Loan,4020000.0,8.55,240
LN-HM-02528,RET-02528,Home Loan,7500000.0,9.28,240
LN-HM-02529,RET-02529,Home Loan,5360000.0,8.9,180
LN-HM-02530,RET-02530,Home Loan,2900000.0,9.17,180
LN-HM-02531,RET-02531,Vehicle Loan,1350000.0,10.08,48
LN-HM-02532,RET-02532,Personal Loan,190000.0,13.91,12
LN-HM-02533,RET-02533,Home Loan,2030000.0,8.62,120
LN-HM-02534,RET-02534,Home Loan,1890000.0,9.21,240
LN-HM-02535,RET-02535,Personal Loan,710000.0,13.88,48
LN-HM-02536,RET-02536,Home Loan,4660000.0,8.77,300
LN-HM-02537,RET-02537,Home Loan,3900000.0,8.68,120
LN-HM-02538,RET-02538,Home Loan,3410000.0,8.65,180
LN-HM-02539,RET-02539,Vehicle Loan,1290000.0,9.55,84
LN-HM-02540,RET-02540,Personal Loan,660000.0,12.26,12
LN-HM-02541,RET-02541,Home Loan,5820000.0,9.16,300
LN-HM-02542,RET-02542,Vehicle Loan,2550000.0,10.63,60
LN-HM-02543,RET-02543,Personal Loan,850000.0,13.56,12
LN-HM-02544,RET-02544,Home Loan,3140000.0,8.8,300
LN-HM-02545,RET-02545,Personal Loan,1160000.0,13.75,48
LN-HM-02546,RET-02546,Personal Loan,900000.0,12.49,12
LN-HM-02547,RET-02547,Home Loan,5210000.0,8.94,180
LN-HM-02548,RET-02548,Home Loan,9000000.0,8.61,300
LN-HM-02549,RET-02549,Personal Loan,1180000.0,12.18,36
LN-HM-02550,RET-02550,Vehicle Loan,3190000.0,10.91,60
LN-HM-02551,RET-02551,Home Loan,2190000.0,8.67,180
LN-HM-02552,RET-02552,Home Loan,2680000.0,9.02,240
LN-HM-02553,RET-02553,Personal Loan,1510000.0,11.82,36
LN-HM-02554,RET-02554,Personal Loan,570000.0,12.53,60
LN-HM-02555,RET-02555,Personal Loan,1370000.0,11.52,36
LN-HM-02556,RET-02556,Vehicle Loan,2580000.0,10.78,72
LN-HM-02557,RET-02557,Vehicle Loan,900000.0,10.11,60
LN-HM-02558,RET-02558,Home Loan,5420000.0,8.59,120
LN-HM-02559,RET-02559,Personal Loan,1010000.0,11.53,48
LN-HM-02560,RET-02560,Home Loan,1860000.0,8.82,240
LN-HM-02561,RET-02561,Home Loan,1580000.0,8.56,120
LN-HM-02562,RET-02562,Vehicle Loan,880000.0,9.9,60
LN-HM-02563,RET-02563,Personal Loan,790000.0,13.92,60
LN-HM-02564,RET-02564,Vehicle Loan,1710000.0,9.53,84
LN-HM-02565,RET-02565,Personal Loan,620000.0,13.18,12
LN-HM-02566,RET-02566,Home Loan,1060000.0,8.96,180
LN-HM-02567,RET-02567,Vehicle Loan,650000.0,9.6,36
LN-HM-02568,RET-02568,Home Loan,6540000.0,8.75,240
LN-HM-02569,RET-02569,Home Loan,960000.0,9.08,120
LN-HM-02570,RET-02570,Home Loan,1580000.0,8.74,240
LN-HM-02571,RET-02571,Home Loan,3230000.0,8.83,120
LN-HM-02572,RET-02572,Vehicle Loan,1940000.0,9.74,36
LN-HM-02573,RET-02573,Home Loan,3470000.0,9.42,120
LN-HM-02574,RET-02574,Vehicle Loan,1540000.0,10.25,48
LN-HM-02575,RET-02575,Personal Loan,690000.0,13.87,60
LN-HM-02576,RET-02576,Home Loan,2340000.0,8.61,180
LN-HM-02577,RET-02577,Personal Loan,300000.0,13.32,12
LN-HM-02578,RET-02578,Home Loan,4830000.0,8.62,180
LN-HM-02579,RET-02579,Home Loan,1860000.0,9.38,240
LN-HM-02580,RET-02580,Home Loan,2580000.0,9.26,240
LN-HM-02581,RET-02581,Personal Loan,1880000.0,13.07,60
LN-HM-02582,RET-02582,Personal Loan,230000.0,13.53,60
LN-HM-02583,RET-02583,Home Loan,1360000.0,8.83,300
LN-HM-02584,RET-02584,Personal Loan,200000.0,11.03,12
LN-HM-02585,RET-02585,Home Loan,5220000.0,8.61,180
LN-HM-02586,RET-02586,Vehicle Loan,1150000.0,10.86,84
LN-HM-02587,RET-02587,Personal Loan,780000.0,12.62,48
LN-HM-02588,RET-02588,Home Loan,1550000.0,9.43,300
LN-HM-02589,RET-02589,Personal Loan,700000.0,12.34,24
LN-HM-02590,RET-02590,Personal Loan,1100000.0,11.31,48
LN-HM-02591,RET-02591,Home Loan,1130000.0,9.09,120
LN-HM-02592,RET-02592,Home Loan,5760000.0,9.0,240
LN-HM-02593,RET-02593,Vehicle Loan,510000.0,10.5,36
LN-HM-02594,RET-02594,Home Loan,1570000.0,8.68,300
LN-HM-02595,RET-02595,Vehicle Loan,1160000.0,9.09,48
LN-HM-02596,RET-02596,Personal Loan,1160000.0,11.56,60
LN-HM-02597,RET-02597,Home Loan,10520000.0,8.6,180
LN-HM-02598,RET-02598,Home Loan,6630000.0,8.61,300
LN-HM-02599,RET-02599,Personal Loan,1290000.0,12.98,60
LN-HM-02600,RET-02600,Personal Loan,680000.0,11.22,36
LN-HM-02601,RET-02601,Home Loan,1630000.0,8.59,180
LN-HM-02602,RET-02602,Home Loan,7360000.0,9.18,180
LN-HM-02603,RET-02603,Home Loan,7560000.0,9.42,240
LN-HM-02604,RET-02604,Vehicle Loan,2550000.0,10.32,72
LN-HM-02605,RET-02605,Vehicle Loan,1910000.0,9.54,48
LN-HM-02606,RET-02606,Personal Loan,1660000.0,12.03,48
LN-HM-02607,RET-02607,Home Loan,4200000.0,9.22,240
LN-HM-02608,RET-02608,Home Loan,2670000.0,9.26,300
LN-HM-02609,RET-02609,Home Loan,4790000.0,8.71,240
LN-HM-02610,RET-02610,Home Loan,5240000.0,9.05,300
LN-HM-02611,RET-02611,Vehicle Loan,1750000.0,9.53,48
LN-HM-02612,RET-02612,Home Loan,3910000.0,9.36,120
LN-HM-02613,RET-02613,Home Loan,7380000.0,9.4,300
LN-HM-02614,RET-02614,Home Loan,7120000.0,9.11,300
LN-HM-02615,RET-02615,Home Loan,3580000.0,8.77,240
LN-HM-02616,RET-02616,Personal Loan,270000.0,11.75,24
LN-HM-02617,RET-02617,Personal Loan,1450000.0,11.99,60
LN-HM-02618,RET-02618,Personal Loan,330000.0,12.05,60
LN-HM-02619,RET-02619,Personal Loan,270000.0,11.63,36
LN-HM-02620,RET-02620,Home Loan,3740000.0,8.71,300
LN-HM-02621,RET-02621,Personal Loan,350000.0,11.18,12
LN-HM-02622,RET-02622,Home Loan,8610000.0,9.03,180
LN-HM-02623,RET-02623,Vehicle Loan,800000.0,9.4,36
LN-HM-02624,RET-02624,Vehicle Loan,3060000.0,10.64,48
LN-HM-02625,RET-02625,Personal Loan,2330000.0,13.7,48
LN-HM-02626,RET-02626,Home Loan,3350000.0,8.51,120
LN-HM-02627,RET-02627,Personal Loan,2430000.0,13.22,60
LN-HM-02628,RET-02628,Personal Loan,470000.0,11.8,48
LN-HM-02629,RET-02629,Vehicle Loan,1660000.0,9.2,72
LN-HM-02630,RET-02630,Home Loan,2370000.0,8.58,300
LN-HM-02631,RET-02631,Home Loan,5560000.0,8.9,120
LN-HM-02632,RET-02632,Home Loan,6380000.0,9.44,180
LN-HM-02633,RET-02633,Vehicle Loan,1120000.0,9.44,48
LN-HM-02634,RET-02634,Personal Loan,1120000.0,12.43,24
LN-HM-02635,RET-02635,Personal Loan,880000.0,11.37,12
LN-HM-02636,RET-02636,Personal Loan,710000.0,12.55,12
LN-HM-02637,RET-02637,Vehicle Loan,5950000.0,9.87,84
LN-HM-02638,RET-02638,Personal Loan,870000.0,13.48,36
LN-HM-02639,RET-02639,Home Loan,6940000.0,9.1,180
LN-HM-02640,RET-02640,Home Loan,5960000.0,9.23,300
LN-HM-02641,RET-02641,Home Loan,1240000.0,8.97,240
LN-HM-02642,RET-02642,Home Loan,9110000.0,8.51,120
LN-HM-02643,RET-02643,Personal Loan,1330000.0,11.02,24
LN-HM-02644,RET-02644,Personal Loan,530000.0,11.01,60
LN-HM-02645,RET-02645,Vehicle Loan,1740000.0,10.76,84
LN-HM-02646,RET-02646,Personal Loan,1390000.0,11.35,12
LN-HM-02647,RET-02647,Home Loan,5980000.0,9.11,240
LN-HM-02648,RET-02648,Home Loan,3330000.0,8.76,180
LN-HM-02649,RET-02649,Vehicle Loan,2260000.0,9.02,36
LN-HM-02650,RET-02650,Vehicle Loan,510000.0,10.01,36
LN-HM-02651,RET-02651,Home Loan,1110000.0,8.63,300
LN-HM-02652,RET-02652,Vehicle Loan,1050000.0,10.2,60
LN-HM-02653,RET-02653,Personal Loan,1650000.0,11.04,60
LN-HM-02654,RET-02654,Vehicle Loan,1200000.0,9.85,60
LN-HM-02655,RET-02655,Vehicle Loan,310000.0,9.96,84
LN-HM-02656,RET-02656,Home Loan,1300000.0,9.1,240
LN-HM-02657,RET-02657,Home Loan,5690000.0,8.76,300
LN-HM-02658,RET-02658,Personal Loan,930000.0,12.52,36
LN-HM-02659,RET-02659,Home Loan,9330000.0,8.59,240
LN-HM-02660,RET-02660,Home Loan,4060000.0,8.78,240
LN-HM-02661,RET-02661,Home Loan,1810000.0,9.13,120
LN-HM-02662,RET-02662,Personal Loan,510000.0,11.96,12
LN-HM-02663,RET-02663,Personal Loan,2020000.0,11.82,12
LN-HM-02664,RET-02664,Home Loan,5850000.0,9.17,240
LN-HM-02665,RET-02665,Personal Loan,500000.0,12.42,48
LN-HM-02666,RET-02666,Home Loan,2570000.0,9.43,240
LN-HM-02667,RET-02667,Home Loan,6220000.0,8.93,180
LN-HM-02668,RET-02668,Vehicle Loan,750000.0,10.17,84
LN-HM-02669,RET-02669,Personal Loan,600000.0,12.55,36
LN-HM-02670,RET-02670,Personal Loan,600000.0,12.8,36
LN-HM-02671,RET-02671,Vehicle Loan,1040000.0,10.76,84
LN-HM-02672,RET-02672,Home Loan,2590000.0,9.32,300
LN-HM-02673,RET-02673,Personal Loan,1100000.0,11.98,12
LN-HM-02674,RET-02674,Vehicle Loan,3370000.0,10.18,36
LN-HM-02675,RET-02675,Home Loan,1790000.0,8.51,300
LN-HM-02676,RET-02676,Home Loan,1710000.0,9.36,120
LN-HM-02677,RET-02677,Vehicle Loan,2390000.0,10.55,84
LN-HM-02678,RET-02678,Vehicle Loan,1810000.0,10.31,84
LN-HM-02679,RET-02679,Personal Loan,970000.0,13.32,36
LN-HM-02680,RET-02680,Home Loan,2170000.0,8.82,300
LN-HM-02681,RET-02681,Home Loan,2760000.0,9.1,300
LN-HM-02682,RET-02682,Home Loan,5880000.0,8.62,180
LN-HM-02683,RET-02683,Home Loan,2890000.0,9.49,120
LN-HM-02684,RET-02684,Home Loan,3430000.0,9.01,180
LN-HM-02685,RET-02685,Vehicle Loan,1220000.0,9.64,72
LN-HM-02686,RET-02686,Personal Loan,740000.0,11.56,48
LN-HM-02687,RET-02687,Home Loan,5110000.0,9.47,120
LN-HM-02688,RET-02688,Vehicle Loan,2040000.0,10.5,84
LN-HM-02689,RET-02689,Vehicle Loan,1300000.0,9.87,60
LN-HM-02690,RET-02690,Vehicle Loan,1570000.0,10.23,36
LN-HM-02691,RET-02691,Home Loan,9130000.0,8.57,240
LN-HM-02692,RET-02692,Personal Loan,540000.0,13.95,36
LN-HM-02693,RET-02693,Vehicle Loan,1640000.0,9.85,60
LN-HM-02694,RET-02694,Vehicle Loan,670000.0,10.38,60
LN-HM-02695,RET-02695,Personal Loan,310000.0,12.85,36
LN-HM-02696,RET-02696,Home Loan,3180000.0,8.63,180
LN-HM-02697,RET-02697,Home Loan,1680000.0,8.51,300
LN-HM-02698,RET-02698,Vehicle Loan,1270000.0,9.57,60
LN-HM-02699,RET-02699,Home Loan,1830000.0,8.66,300
LN-HM-02700,RET-02700,Home Loan,1810000.0,8.75,120
LN-HM-02701,RET-02701,Home Loan,6150000.0,8.61,180
LN-HM-02702,RET-02702,Home Loan,4800000.0,9.06,240
LN-HM-02703,RET-02703,Personal Loan,840000.0,11.67,36
LN-HM-02704,RET-02704,Home Loan,4890000.0,8.78,240
LN-HM-02705,RET-02705,Personal Loan,340000.0,11.58,12
LN-HM-02706,RET-02706,Home Loan,2780000.0,8.92,180
LN-HM-02707,RET-02707,Home Loan,5050000.0,9.36,240
LN-HM-02708,RET-02708,Home Loan,6640000.0,8.59,240
LN-HM-02709,RET-02709,Home Loan,2290000.0,9.4,180
LN-HM-02710,RET-02710,Vehicle Loan,660000.0,10.07,84
LN-HM-02711,RET-02711,Home Loan,7040000.0,8.76,240
LN-HM-02712,RET-02712,Home Loan,4950000.0,8.89,180
LN-HM-02713,RET-02713,Home Loan,2420000.0,8.52,300
LN-HM-02714,RET-02714,Home Loan,5670000.0,9.34,240
LN-HM-02715,RET-02715,Personal Loan,1190000.0,13.12,36
LN-HM-02716,RET-02716,Vehicle Loan,1000000.0,10.75,84
LN-HM-02717,RET-02717,Home Loan,1940000.0,9.41,180
LN-HM-02718,RET-02718,Personal Loan,610000.0,13.76,24
LN-HM-02719,RET-02719,Personal Loan,370000.0,12.21,24
LN-HM-02720,RET-02720,Vehicle Loan,2380000.0,9.31,48
LN-HM-02721,RET-02721,Personal Loan,330000.0,12.85,12
LN-HM-02722,RET-02722,Home Loan,3610000.0,9.02,120
LN-HM-02723,RET-02723,Personal Loan,610000.0,13.26,24
LN-HM-02724,RET-02724,Personal Loan,790000.0,12.57,24
LN-HM-02725,RET-02725,Home Loan,3740000.0,8.88,300
LN-HM-02726,RET-02726,Home Loan,4760000.0,9.18,240
LN-HM-02727,RET-02727,Vehicle Loan,1160000.0,10.69,84
LN-HM-02728,RET-02728,Home Loan,2910000.0,9.3,180
LN-HM-02729,RET-02729,Home Loan,2540000.0,9.5,300
LN-HM-02730,RET-02730,Personal Loan,490000.0,13.64,48
LN-HM-02731,RET-02731,Personal Loan,420000.0,12.69,60
LN-HM-02732,RET-02732,Home Loan,5370000.0,9.08,240
LN-HM-02733,RET-02733,Home Loan,3510000.0,9.44,180
LN-HM-02734,RET-02734,Vehicle Loan,2970000.0,9.14,48
LN-HM-02735,RET-02735,Home Loan,3600000.0,9.32,180
LN-HM-02736,RET-02736,Home Loan,1430000.0,8.99,240
LN-HM-02737,RET-02737,Home Loan,2440000.0,8.96,120
LN-HM-02738,RET-02738,Home Loan,2960000.0,9.04,240
LN-HM-02739,RET-02739,Vehicle Loan,1160000.0,10.72,36
LN-HM-02740,RET-02740,Home Loan,6040000.0,9.28,300
LN-HM-02741,RET-02741,Home Loan,3490000.0,9.35,300
LN-HM-02742,RET-02742,Home Loan,3010000.0,9.32,180
LN-HM-02743,RET-02743,Home Loan,2500000.0,8.74,300
LN-HM-02744,RET-02744,Home Loan,2250000.0,8.51,240
LN-HM-02745,RET-02745,Home Loan,3300000.0,8.98,300
LN-HM-02746,RET-02746,Personal Loan,860000.0,12.08,24
LN-HM-02747,RET-02747,Vehicle Loan,500000.0,10.88,60
LN-HM-02748,RET-02748,Home Loan,7460000.0,9.1,300
LN-HM-02749,RET-02749,Home Loan,4160000.0,8.97,240
LN-HM-02750,RET-02750,Home Loan,2300000.0,8.68,300
LN-HM-02751,RET-02751,Home Loan,4170000.0,8.8,120
LN-HM-02752,RET-02752,Personal Loan,470000.0,12.64,48
LN-HM-02753,RET-02753,Personal Loan,440000.0,12.27,60
LN-HM-02754,RET-02754,Personal Loan,390000.0,12.8,48
LN-HM-02755,RET-02755,Home Loan,4910000.0,8.83,300
LN-HM-02756,RET-02756,Personal Loan,500000.0,12.02,12
LN-HM-02757,RET-02757,Personal Loan,920000.0,13.84,36
LN-HM-02758,RET-02758,Home Loan,7410000.0,8.76,300
LN-HM-02759,RET-02759,Vehicle Loan,1370000.0,9.88,72
LN-HM-02760,RET-02760,Home Loan,3940000.0,9.2,240
LN-HM-02761,RET-02761,Home Loan,2030000.0,9.35,120
LN-HM-02762,RET-02762,Home Loan,1920000.0,8.59,180
LN-HM-02763,RET-02763,Personal Loan,460000.0,11.68,24
LN-HM-02764,RET-02764,Personal Loan,360000.0,12.55,12
LN-HM-02765,RET-02765,Home Loan,2680000.0,9.5,180
LN-HM-02766,RET-02766,Vehicle Loan,470000.0,9.43,60
LN-HM-02767,RET-02767,Home Loan,3280000.0,9.28,300
LN-HM-02768,RET-02768,Home Loan,2360000.0,9.24,300
LN-HM-02769,RET-02769,Personal Loan,570000.0,13.67,24
LN-HM-02770,RET-02770,Personal Loan,1070000.0,11.78,24
LN-HM-02771,RET-02771,Vehicle Loan,870000.0,10.75,48
LN-HM-02772,RET-02772,Personal Loan,420000.0,11.09,48
LN-HM-02773,RET-02773,Home Loan,3070000.0,9.18,300
LN-HM-02774,RET-02774,Home Loan,1320000.0,9.24,180
LN-HM-02775,RET-02775,Home Loan,8500000.0,8.83,180
LN-HM-02776,RET-02776,Vehicle Loan,1220000.0,9.21,60
LN-HM-02777,RET-02777,Personal Loan,1730000.0,11.94,48
LN-HM-02778,RET-02778,Home Loan,2420000.0,8.69,120
LN-HM-02779,RET-02779,Vehicle Loan,930000.0,10.48,72
LN-HM-02780,RET-02780,Personal Loan,600000.0,13.28,36
LN-HM-02781,RET-02781,Vehicle Loan,830000.0,9.77,48
LN-HM-02782,RET-02782,Home Loan,1770000.0,9.47,180
LN-HM-02783,RET-02783,Vehicle Loan,1150000.0,9.24,60
LN-HM-02784,RET-02784,Personal Loan,300000.0,13.5,60
LN-HM-02785,RET-02785,Vehicle Loan,810000.0,9.73,84
LN-HM-02786,RET-02786,Personal Loan,150000.0,12.22,24
LN-HM-02787,RET-02787,Home Loan,8600000.0,8.6,240
LN-HM-02788,RET-02788,Vehicle Loan,1040000.0,9.25,60
LN-HM-02789,RET-02789,Home Loan,4080000.0,8.93,120
LN-HM-02790,RET-02790,Vehicle Loan,1140000.0,9.03,72
LN-HM-02791,RET-02791,Home Loan,1690000.0,9.07,120
LN-HM-02792,RET-02792,Home Loan,2410000.0,8.84,240
LN-HM-02793,RET-02793,Personal Loan,660000.0,13.92,36
LN-HM-02794,RET-02794,Vehicle Loan,1130000.0,9.0,60
LN-HM-02795,RET-02795,Home Loan,2360000.0,9.0,240
LN-HM-02796,RET-02796,Vehicle Loan,1940000.0,10.07,36
LN-HM-02797,RET-02797,Vehicle Loan,1090000.0,9.98,84
LN-HM-02798,RET-02798,Home Loan,4170000.0,9.39,300
LN-HM-02799,RET-02799,Personal Loan,510000.0,11.67,24
LN-HM-02800,RET-02800,Personal Loan,410000.0,13.37,36
LN-HM-02801,RET-02801,Personal Loan,600000.0,12.07,36
LN-HM-02802,RET-02802,Home Loan,1180000.0,9.18,180
LN-HM-02803,RET-02803,Home Loan,2990000.0,9.07,300
LN-HM-02804,RET-02804,Home Loan,3240000.0,9.29,180
LN-HM-02805,RET-02805,Personal Loan,920000.0,13.19,60
LN-HM-02806,RET-02806,Home Loan,5120000.0,8.79,300
LN-HM-02807,RET-02807,Vehicle Loan,510000.0,9.53,84
LN-HM-02808,RET-02808,Personal Loan,460000.0,11.43,12
LN-HM-02809,RET-02809,Personal Loan,2350000.0,12.04,24
LN-HM-02810,RET-02810,Personal Loan,850000.0,12.15,24
LN-HM-02811,RET-02811,Home Loan,3720000.0,8.94,180
LN-HM-02812,RET-02812,Home Loan,6500000.0,9.19,180
LN-HM-02813,RET-02813,Home Loan,3460000.0,9.02,180
LN-HM-02814,RET-02814,Vehicle Loan,1220000.0,10.76,72
LN-HM-02815,RET-02815,Home Loan,2800000.0,8.71,180
LN-HM-02816,RET-02816,Personal Loan,420000.0,11.75,60
LN-HM-02817,RET-02817,Personal Loan,1050000.0,11.31,36
LN-HM-02818,RET-02818,Home Loan,1400000.0,9.35,300
LN-HM-02819,RET-02819,Home Loan,3010000.0,9.18,120
LN-HM-02820,RET-02820,Home Loan,4130000.0,8.61,300
LN-HM-02821,RET-02821,Personal Loan,1310000.0,13.27,48
LN-HM-02822,RET-02822,Home Loan,9020000.0,9.26,120
LN-HM-02823,RET-02823,Personal Loan,610000.0,11.06,60
LN-HM-02824,RET-02824,Home Loan,5430000.0,8.76,180
