COLLATERAL_ID,LOAN_ID,SECURITY_TYPE,ASSESSED_VAL
COL-02811,LN-HM-02811,Mortgage,4710000.0
COL-02812,LN-HM-02812,Mortgage,8070000.0
COL-02813,LN-HM-02813,Mortgage,5000000.0
COL-02814,LN-HM-02814,Hypothecation,1870000.0
COL-02815,LN-HM-02815,Mortgage,3100000.0
COL-02816,LN-HM-02816,None,0.0
COL-02817,LN-HM-02817,None,0.0
COL-02818,LN-HM-02818,Mortgage,1860000.0
COL-02819,LN-HM-02819,Mortgage,3850000.0
COL-02820,LN-HM-02820,Mortgage,4630000.0
COL-02821,LN-HM-02821,None,0.0
COL-02822,LN-HM-02822,Mortgage,11580000.0
COL-02823,LN-HM-02823,None,0.0
COL-02824,LN-HM-02824,Mortgage,6100000.0
COL-02825,LN-HM-02825,Mortgage,5300000.0
COL-02826,LN-HM-02826,Mortgage,2410000.0
COL-02827,LN-HM-02827,Mortgage,3710000.0
COL-02828,LN-HM-02828,Hypothecation,1240000.0
COL-02829,LN-HM-02829,None,0.0
COL-02830,LN-HM-02830,Mortgage,3060000.0
COL-02831,LN-HM-02831,Hypothecation,1500000.0
COL-02832,LN-HM-02832,None,0.0
COL-02833,LN-HM-02833,Mortgage,4040000.0
COL-02834,LN-HM-02834,Mortgage,4060000.0
COL-02835,LN-HM-02835,Hypothecation,1800000.0
COL-02836,LN-HM-02836,Hypothecation,1460000.0
COL-02837,LN-HM-02837,Hypothecation,1820000.0
COL-02838,LN-HM-02838,Hypothecation,1450000.0
COL-02839,LN-HM-02839,None,0.0
COL-02840,LN-HM-02840,Mortgage,5480000.0
COL-02841,LN-HM-02841,None,0.0
COL-02842,LN-HM-02842,Mortgage,9850000.0
COL-02843,LN-HM-02843,Mortgage,4910000.0
COL-02844,LN-HM-02844,Mortgage,3170000.0
COL-02845,LN-HM-02845,Mortgage,6850000.0
COL-02846,LN-HM-02846,Mortgage,2930000.0
COL-02847,LN-HM-02847,Mortgage,8340000.0
COL-02848,LN-HM-02848,None,0.0
COL-02849,LN-HM-02849,Hypothecation,1610000.0
COL-02850,LN-HM-02850,Mortgage,1860000.0
COL-02851,LN-HM-02851,Mortgage,2570000.0
COL-02852,LN-HM-02852,Mortgage,1130000.0
COL-02853,LN-HM-02853,Mortgage,3120000.0
COL-02854,LN-HM-02854,Mortgage,2010000.0
COL-02855,LN-HM-02855,Mortgage,3610000.0
COL-02856,LN-HM-02856,None,0.0
COL-02857,LN-HM-02857,Hypothecation,1340000.0
COL-02858,LN-HM-02858,Hypothecation,1570000.0
COL-02859,LN-HM-02859,Mortgage,6200000.0
COL-02860,LN-HM-02860,Mortgage,5410000.0
COL-02861,LN-HM-02861,Mortgage,7250000.0
COL-02862,LN-HM-02862,Hypothecation,1350000.0
COL-02863,LN-HM-02863,None,0.0
COL-02864,LN-HM-02864,None,0.0
COL-02865,LN-HM-02865,Hypothecation,1890000.0
COL-02866,LN-HM-02866,Mortgage,1700000.0
COL-02867,LN-HM-02867,Mortgage,2330000.0
COL-02868,LN-HM-02868,Mortgage,1690000.0
COL-02869,LN-HM-02869,Mortgage,1270000.0
COL-02870,LN-HM-02870,Mortgage,3880000.0
COL-02871,LN-HM-02871,None,0.0
COL-02872,LN-HM-02872,None,0.0
COL-02873,LN-HM-02873,None,0.0
COL-02874,LN-HM-02874,Mortgage,5110000.0
COL-02875,LN-HM-02875,None,0.0
COL-02876,LN-HM-02876,Mortgage,8340000.0
COL-02877,LN-HM-02877,Mortgage,2130000.0
COL-02878,LN-HM-02878,Hypothecation,960000.0
COL-02879,LN-HM-02879,Hypothecation,1830000.0
COL-02880,LN-HM-02880,Mortgage,3490000.0
COL-02881,LN-HM-02881,Mortgage,3670000.0
COL-02882,LN-HM-02882,Hypothecation,2110000.0
COL-02883,LN-HM-02883,Hypothecation,650000.0
COL-02884,LN-HM-02884,Mortgage,4160000.0
COL-02885,LN-HM-02885,Mortgage,2710000.0
COL-02886,LN-HM-02886,Mortgage,2590000.0
COL-02887,LN-HM-02887,Mortgage,3560000.0
COL-02888,LN-HM-02888,Mortgage,6060000.0
COL-02889,LN-HM-02889,Mortgage,1220000.0
COL-02890,LN-HM-02890,None,0.0
COL-02891,LN-HM-02891,None,0.0
COL-02892,LN-HM-02892,Hypothecation,1210000.0
COL-02893,LN-HM-02893,None,0.0
COL-02894,LN-HM-02894,Mortgage,2950000.0
COL-02895,LN-HM-02895,Mortgage,5760000.0
COL-02896,LN-HM-02896,Mortgage,3010000.0
COL-02897,LN-HM-02897,Hypothecation,460000.0
COL-02898,LN-HM-02898,Mortgage,3090000.0
COL-02899,LN-HM-02899,None,0.0
COL-02900,LN-HM-02900,Mortgage,7400000.0
COL-02901,LN-HM-02901,Mortgage,12830000.0
COL-02902,LN-HM-02902,Mortgage,4850000.0
COL-02903,LN-HM-02903,Mortgage,4110000.0
COL-02904,LN-HM-02904,Hypothecation,1580000.0
COL-02905,LN-HM-02905,Mortgage,2420000.0
COL-02906,LN-HM-02906,Mortgage,2610000.0
COL-02907,LN-HM-02907,None,0.0
COL-02908,LN-HM-02908,Mortgage,2090000.0
COL-02909,LN-HM-02909,None,0.0
COL-02910,LN-HM-02910,Hypothecation,1480000.0
COL-02911,LN-HM-02911,None,0.0
COL-02912,LN-HM-02912,None,0.0
COL-02913,LN-HM-02913,None,0.0
COL-02914,LN-HM-02914,Mortgage,5660000.0
COL-02915,LN-HM-02915,Mortgage,1990000.0
COL-02916,LN-HM-02916,Mortgage,4270000.0
COL-02917,LN-HM-02917,Mortgage,8630000.0
COL-02918,LN-HM-02918,Mortgage,3230000.0
COL-02919,LN-HM-02919,Mortgage,2070000.0
COL-02920,LN-HM-02920,Mortgage,13260000.0
COL-02921,LN-HM-02921,Hypothecation,2000000.0
COL-02922,LN-HM-02922,None,0.0
COL-02923,LN-HM-02923,Mortgage,3200000.0
COL-02924,LN-HM-02924,Mortgage,6920000.0
COL-02925,LN-HM-02925,Hypothecation,420000.0
COL-02926,LN-HM-02926,Mortgage,2850000.0
COL-02927,LN-HM-02927,Hypothecation,1850000.0
COL-02928,LN-HM-02928,Hypothecation,610000.0
COL-02929,LN-HM-02929,None,0.0
COL-02930,LN-HM-02930,None,0.0
COL-02931,LN-HM-02931,Mortgage,3140000.0
COL-02932,LN-HM-02932,Hypothecation,1760000.0
COL-02933,LN-HM-02933,Hypothecation,1880000.0
COL-02934,LN-HM-02934,Hypothecation,1160000.0
COL-02935,LN-HM-02935,Mortgage,2380000.0
COL-02936,LN-HM-02936,Hypothecation,900000.0
COL-02937,LN-HM-02937,Hypothecation,1740000.0
COL-02938,LN-HM-02938,Mortgage,4010000.0
COL-02939,LN-HM-02939,Mortgage,6050000.0
COL-02940,LN-HM-02940,None,0.0
COL-02941,LN-HM-02941,Mortgage,5750000.0
COL-02942,LN-HM-02942,Mortgage,7050000.0
COL-02943,LN-HM-02943,Mortgage,5450000.0
COL-02944,LN-HM-02944,Mortgage,3030000.0
COL-02945,LN-HM-02945,None,0.0
COL-02946,LN-HM-02946,Mortgage,6780000.0
COL-02947,LN-HM-02947,Mortgage,2870000.0
COL-02948,LN-HM-02948,Mortgage,5080000.0
COL-02949,LN-HM-02949,Hypothecation,820000.0
COL-02950,LN-HM-02950,None,0.0
COL-02951,LN-HM-02951,Mortgage,4660000.0
COL-02952,LN-HM-02952,None,0.0
COL-02953,LN-HM-02953,Mortgage,3950000.0
COL-02954,LN-HM-02954,Mortgage,4290000.0
COL-02955,LN-HM-02955,Mortgage,7820000.0
COL-02956,LN-HM-02956,None,0.0
COL-02957,LN-HM-02957,Mortgage,2940000.0
COL-02958,LN-HM-02958,Mortgage,9110000.0
COL-02959,LN-HM-02959,Mortgage,3460000.0
COL-02960,LN-HM-02960,None,0.0
COL-02961,LN-HM-02961,Hypothecation,1710000.0
COL-02962,LN-HM-02962,Hypothecation,1260000.0
COL-02963,LN-HM-02963,Mortgage,6980000.0
COL-02964,LN-HM-02964,Mortgage,6640000.0
COL-02965,LN-HM-02965,Hypothecation,3010000.0
COL-02966,LN-HM-02966,None,0.0
COL-02967,LN-HM-02967,Mortgage,3690000.0
COL-02968,LN-HM-02968,None,0.0
COL-02969,LN-HM-02969,None,0.0
COL-02970,LN-HM-02970,Mortgage,7410000.0
COL-02971,LN-HM-02971,Mortgage,2850000.0
COL-02972,LN-HM-02972,Hypothecation,3690000.0
COL-02973,LN-HM-02973,Hypothecation,2860000.0
COL-02974,LN-HM-02974,Mortgage,9010000.0
COL-02975,LN-HM-02975,None,0.0
COL-02976,LN-HM-02976,Mortgage,3050000.0
COL-02977,LN-HM-02977,None,0.0
COL-02978,LN-HM-02978,None,0.0
COL-02979,LN-HM-02979,Mortgage,5460000.0
COL-02980,LN-HM-02980,None,0.0
COL-02981,LN-HM-02981,None,0.0
COL-02982,LN-HM-02982,None,0.0
COL-02983,LN-HM-02983,Mortgage,4780000.0
COL-02984,LN-HM-02984,Mortgage,5690000.0
COL-02985,LN-HM-02985,Mortgage,10140000.0
COL-02986,LN-HM-02986,Mortgage,3860000.0
COL-02987,LN-HM-02987,Mortgage,2150000.0
COL-02988,LN-HM-02988,None,0.0
COL-02989,LN-HM-02989,Mortgage,2340000.0
COL-02990,LN-HM-02990,None,0.0
COL-02991,LN-HM-02991,Hypothecation,2480000.0
COL-02992,LN-HM-02992,None,0.0
COL-02993,LN-HM-02993,None,0.0
COL-02994,LN-HM-02994,None,0.0
COL-02995,LN-HM-02995,Mortgage,7290000.0
COL-02996,LN-HM-02996,Hypothecation,1330000.0
COL-02997,LN-HM-02997,None,0.0
COL-02998,LN-HM-02998,Hypothecation,3460000.0
COL-02999,LN-HM-02999,None,0.0
COL-03000,LN-HM-03000,Mortgage,1560000.0
COL-03001,LN-HM-03001,Mortgage,20150000.0
COL-03002,LN-HM-03002,Mortgage,3270000.0
COL-03003,LN-HM-03003,Mortgage,7430000.0
COL-03004,LN-HM-03004,Mortgage,17140000.0
COL-03005,LN-HM-03005,Mortgage,7300000.0
COL-03006,LN-HM-03006,Hypothecation,2130000.0
COL-03007,LN-HM-03007,Mortgage,2170000.0
COL-03008,LN-HM-03008,None,0.0
COL-03009,LN-HM-03009,None,0.0
COL-03010,LN-HM-03010,None,0.0
COL-03011,LN-HM-03011,Hypothecation,4120000.0
COL-03012,LN-HM-03012,Mortgage,2580000.0
COL-03013,LN-HM-03013,Mortgage,3950000.0
COL-03014,LN-HM-03014,Mortgage,3820000.0
COL-03015,LN-HM-03015,None,0.0
COL-03016,LN-HM-03016,Mortgage,5400000.0
COL-03017,LN-HM-03017,Mortgage,3640000.0
COL-03018,LN-HM-03018,Hypothecation,1800000.0
COL-03019,LN-HM-03019,Mortgage,25570000.0
COL-03020,LN-HM-03020,Mortgage,5690000.0
COL-03021,LN-HM-03021,Mortgage,4990000.0
COL-03022,LN-HM-03022,Mortgage,2120000.0
COL-03023,LN-HM-03023,Mortgage,1950000.0
COL-03024,LN-HM-03024,Mortgage,8350000.0
COL-03025,LN-HM-03025,Mortgage,12580000.0
COL-03026,LN-HM-03026,Hypothecation,4850000.0
COL-03027,LN-HM-03027,None,0.0
COL-03028,LN-HM-03028,Hypothecation,1670000.0
COL-03029,LN-HM-03029,Mortgage,1050000.0
COL-03030,LN-HM-03030,Hypothecation,1600000.0
COL-03031,LN-HM-03031,Mortgage,8620000.0
COL-03032,LN-HM-03032,Mortgage,2770000.0
COL-03033,LN-HM-03033,None,0.0
COL-03034,LN-HM-03034,Hypothecation,1570000.0
COL-03035,LN-HM-03035,Mortgage,2720000.0
COL-03036,LN-HM-03036,None,0.0
COL-03037,LN-HM-03037,None,0.0
COL-03038,LN-HM-03038,Hypothecation,1590000.0
COL-03039,LN-HM-03039,Mortgage,3620000.0
COL-03040,LN-HM-03040,Hypothecation,870000.0
COL-03041,LN-HM-03041,Mortgage,3160000.0
COL-03042,LN-HM-03042,None,0.0
COL-03043,LN-HM-03043,Mortgage,5580000.0
COL-03044,LN-HM-03044,None,0.0
COL-03045,LN-HM-03045,Hypothecation,1190000.0
COL-03046,LN-HM-03046,Mortgage,7270000.0
COL-03047,LN-HM-03047,Mortgage,1840000.0
COL-03048,LN-HM-03048,None,0.0
COL-03049,LN-HM-03049,Mortgage,4730000.0
COL-03050,LN-HM-03050,Mortgage,3990000.0
COL-03051,LN-HM-03051,Mortgage,2160000.0
COL-03052,LN-HM-03052,None,0.0
COL-03053,LN-HM-03053,Mortgage,3460000.0
COL-03054,LN-HM-03054,Hypothecation,4400000.0
COL-03055,LN-HM-03055,None,0.0
COL-03056,LN-HM-03056,None,0.0
COL-03057,LN-HM-03057,Mortgage,8120000.0
COL-03058,LN-HM-03058,Mortgage,1180000.0
COL-03059,LN-HM-03059,Mortgage,2400000.0
COL-03060,LN-HM-03060,Hypothecation,3340000.0
COL-03061,LN-HM-03061,Hypothecation,1110000.0
COL-03062,LN-HM-03062,Hypothecation,1060000.0
COL-03063,LN-HM-03063,Mortgage,5040000.0
COL-03064,LN-HM-03064,None,0.0
COL-03065,LN-HM-03065,None,0.0
COL-03066,LN-HM-03066,Mortgage,3120000.0
COL-03067,LN-HM-03067,Mortgage,1610000.0
COL-03068,LN-HM-03068,None,0.0
COL-03069,LN-HM-03069,Mortgage,3730000.0
COL-03070,LN-HM-03070,None,0.0
COL-03071,LN-HM-03071,Mortgage,4100000.0
COL-03072,LN-HM-03072,Mortgage,3080000.0
COL-03073,LN-HM-03073,Hypothecation,1650000.0
COL-03074,LN-HM-03074,Mortgage,3700000.0
COL-03075,LN-HM-03075,Hypothecation,1870000.0
COL-03076,LN-HM-03076,None,0.0
COL-03077,LN-HM-03077,None,0.0
COL-03078,LN-HM-03078,Mortgage,3200000.0
COL-03079,LN-HM-03079,Mortgage,12800000.0
COL-03080,LN-HM-03080,Hypothecation,2150000.0
COL-03081,LN-HM-03081,Mortgage,9400000.0
COL-03082,LN-HM-03082,None,0.0
COL-03083,LN-HM-03083,Mortgage,5380000.0
COL-03084,LN-HM-03084,Hypothecation,1000000.0
COL-03085,LN-HM-03085,Mortgage,10250000.0
COL-03086,LN-HM-03086,None,0.0
COL-03087,LN-HM-03087,None,0.0
COL-03088,LN-HM-03088,None,0.0
COL-03089,LN-HM-03089,None,0.0
COL-03090,LN-HM-03090,Mortgage,4370000.0
COL-03091,LN-HM-03091,None,0.0
COL-03092,LN-HM-03092,None,0.0
COL-03093,LN-HM-03093,None,0.0
COL-03094,LN-HM-03094,Mortgage,3150000.0
COL-03095,LN-HM-03095,Mortgage,3770000.0
COL-03096,LN-HM-03096,None,0.0
COL-03097,LN-HM-03097,None,0.0
COL-03098,LN-HM-03098,Mortgage,2900000.0
COL-03099,LN-HM-03099,Mortgage,1770000.0
COL-03100,LN-HM-03100,Mortgage,1480000.0
COL-03101,LN-HM-03101,Mortgage,5180000.0
COL-03102,LN-HM-03102,Mortgage,2040000.0
COL-03103,LN-HM-03103,Mortgage,3230000.0
COL-03104,LN-HM-03104,Mortgage,3230000.0
COL-03105,LN-HM-03105,Mortgage,9820000.0
COL-03106,LN-HM-03106,None,0.0
COL-03107,LN-HM-03107,Mortgage,8070000.0
COL-03108,LN-HM-03108,None,0.0
COL-03109,LN-HM-03109,Mortgage,1710000.0
COL-03110,LN-HM-03110,None,0.0
COL-03111,LN-HM-03111,None,0.0
COL-03112,LN-HM-03112,None,0.0
COL-03113,LN-HM-03113,Mortgage,1870000.0
COL-03114,LN-HM-03114,None,0.0
COL-03115,LN-HM-03115,None,0.0
COL-03116,LN-HM-03116,Hypothecation,820000.0
COL-03117,LN-HM-03117,Mortgage,5180000.0
COL-03118,LN-HM-03118,Mortgage,3340000.0
COL-03119,LN-HM-03119,Mortgage,4220000.0
COL-03120,LN-HM-03120,Mortgage,6710000.0
COL-03121,LN-HM-03121,Hypothecation,1820000.0
COL-03122,LN-HM-03122,Mortgage,6690000.0
COL-03123,LN-HM-03123,None,0.0
COL-03124,LN-HM-03124,None,0.0
COL-03125,LN-HM-03125,None,0.0
COL-03126,LN-HM-03126,Mortgage,2440000.0
COL-03127,LN-HM-03127,None,0.0
COL-03128,LN-HM-03128,Mortgage,6470000.0
COL-03129,LN-HM-03129,Mortgage,5410000.0
COL-03130,LN-HM-03130,Mortgage,6360000.0
COL-03131,LN-HM-03131,Mortgage,2740000.0
COL-03132,LN-HM-03132,Mortgage,11670000.0
COL-03133,LN-HM-03133,Mortgage,2410000.0
COL-03134,LN-HM-03134,Hypothecation,980000.0
COL-03135,LN-HM-03135,Mortgage,1950000.0
COL-03136,LN-HM-03136,None,0.0
COL-03137,LN-HM-03137,Hypothecation,430000.0
COL-03138,LN-HM-03138,None,0.0
COL-03139,LN-HM-03139,Mortgage,4870000.0
COL-03140,LN-HM-03140,Hypothecation,1220000.0
COL-03141,LN-HM-03141,Mortgage,2340000.0
COL-03142,LN-HM-03142,Hypothecation,850000.0
COL-03143,LN-HM-03143,Hypothecation,1610000.0
COL-03144,LN-HM-03144,Hypothecation,1330000.0
COL-03145,LN-HM-03145,Mortgage,2020000.0
COL-03146,LN-HM-03146,None,0.0
COL-03147,LN-HM-03147,Mortgage,12080000.0
COL-03148,LN-HM-03148,None,0.0
COL-03149,LN-HM-03149,Mortgage,4190000.0
COL-03150,LN-HM-03150,None,0.0
COL-03151,LN-HM-03151,Mortgage,2640000.0
COL-03152,LN-HM-03152,Hypothecation,1510000.0
COL-03153,LN-HM-03153,None,0.0
COL-03154,LN-HM-03154,Mortgage,5310000.0
COL-03155,LN-HM-03155,None,0.0
COL-03156,LN-HM-03156,Mortgage,1800000.0
COL-03157,LN-HM-03157,Mortgage,6750000.0
COL-03158,LN-HM-03158,Mortgage,2040000.0
COL-03159,LN-HM-03159,Mortgage,3480000.0
COL-03160,LN-HM-03160,Mortgage,4710000.0
COL-03161,LN-HM-03161,Mortgage,2900000.0
COL-03162,LN-HM-03162,None,0.0
COL-03163,LN-HM-03163,None,0.0
COL-03164,LN-HM-03164,None,0.0
COL-03165,LN-HM-03165,Mortgage,11440000.0
COL-03166,LN-HM-03166,Mortgage,1360000.0
COL-03167,LN-HM-03167,None,0.0
COL-03168,LN-HM-03168,None,0.0
COL-03169,LN-HM-03169,None,0.0
COL-03170,LN-HM-03170,Hypothecation,1740000.0
COL-03171,LN-HM-03171,Mortgage,6190000.0
COL-03172,LN-HM-03172,Mortgage,3910000.0
COL-03173,LN-HM-03173,None,0.0
COL-03174,LN-HM-03174,Hypothecation,2140000.0
COL-03175,LN-HM-03175,None,0.0
COL-03176,LN-HM-03176,None,0.0
COL-03177,LN-HM-03177,Mortgage,1340000.0
COL-03178,LN-HM-03178,Hypothecation,3290000.0
COL-03179,LN-HM-03179,None,0.0
COL-03180,LN-HM-03180,Mortgage,4320000.0
COL-03181,LN-HM-03181,Mortgage,2880000.0
COL-03182,LN-HM-03182,Hypothecation,840000.0
COL-03183,LN-HM-03183,None,0.0
COL-03184,LN-HM-03184,Mortgage,4030000.0
COL-03185,LN-HM-03185,None,0.0
COL-03186,LN-HM-03186,Mortgage,6720000.0
COL-03187,LN-HM-03187,Mortgage,9630000.0
COL-03188,LN-HM-03188,Mortgage,1990000.0
COL-03189,LN-HM-03189,Hypothecation,550000.0
COL-03190,LN-HM-03190,None,0.0
COL-03191,LN-HM-03191,Mortgage,3430000.0
COL-03192,LN-HM-03192,Mortgage,6550000.0
COL-03193,LN-HM-03193,None,0.0
COL-03194,LN-HM-03194,Mortgage,4810000.0
COL-03195,LN-HM-03195,None,0.0
COL-03196,LN-HM-03196,Mortgage,2050000.0
COL-03197,LN-HM-03197,Mortgage,5110000.0
COL-03198,LN-HM-03198,Hypothecation,840000.0
COL-03199,LN-HM-03199,None,0.0
COL-03200,LN-HM-03200,None,0.0
COL-03201,LN-HM-03201,Mortgage,6850000.0
COL-03202,LN-HM-03202,Hypothecation,1310000.0
COL-03203,LN-HM-03203,None,0.0
COL-03204,LN-HM-03204,Hypothecation,680000.0
COL-03205,LN-HM-03205,Mortgage,6370000.0
COL-03206,LN-HM-03206,Hypothecation,3370000.0
COL-03207,LN-HM-03207,Mortgage,6170000.0
COL-03208,LN-HM-03208,Mortgage,16510000.0
COL-03209,LN-HM-03209,None,0.0
COL-03210,LN-HM-03210,Hypothecation,2170000.0
COL-03211,LN-HM-03211,None,0.0
COL-03212,LN-HM-03212,Mortgage,1710000.0
COL-03213,LN-HM-03213,Mortgage,4930000.0
COL-03214,LN-HM-03214,None,0.0
COL-03215,LN-HM-03215,None,0.0
COL-03216,LN-HM-03216,Hypothecation,2580000.0
COL-03217,LN-HM-03217,Mortgage,3140000.0
COL-03218,LN-HM-03218,Mortgage,5270000.0
COL-03219,LN-HM-03219,Mortgage,1640000.0
COL-03220,LN-HM-03220,Hypothecation,1170000.0
COL-03221,LN-HM-03221,Mortgage,3910000.0
COL-03222,LN-HM-03222,Mortgage,7050000.0
COL-03223,LN-HM-03223,Mortgage,8950000.0
COL-03224,LN-HM-03224,None,0.0
COL-03225,LN-HM-03225,Hypothecation,1520000.0
COL-03226,LN-HM-03226,Hypothecation,1660000.0
COL-03227,LN-HM-03227,Mortgage,3380000.0
COL-03228,LN-HM-03228,Hypothecation,1090000.0
COL-03229,LN-HM-03229,Mortgage,1760000.0
COL-03230,LN-HM-03230,Mortgage,3550000.0
COL-03231,LN-HM-03231,None,0.0
COL-03232,LN-HM-03232,Mortgage,8010000.0
COL-03233,LN-HM-03233,Mortgage,14230000.0
COL-03234,LN-HM-03234,Hypothecation,1640000.0
COL-03235,LN-HM-03235,Hypothecation,410000.0
COL-03236,LN-HM-03236,Hypothecation,1130000.0
COL-03237,LN-HM-03237,Hypothecation,1780000.0
COL-03238,LN-HM-03238,Mortgage,1950000.0
COL-03239,LN-HM-03239,Mortgage,4190000.0
COL-03240,LN-HM-03240,Mortgage,7760000.0
COL-03241,LN-HM-03241,None,0.0
COL-03242,LN-HM-03242,Hypothecation,4960000.0
COL-03243,LN-HM-03243,Mortgage,1500000.0
COL-03244,LN-HM-03244,Mortgage,3810000.0
COL-03245,LN-HM-03245,Mortgage,5970000.0
COL-03246,LN-HM-03246,None,0.0
COL-03247,LN-HM-03247,None,0.0
COL-03248,LN-HM-03248,Hypothecation,950000.0
COL-03249,LN-HM-03249,None,0.0
COL-03250,LN-HM-03250,Mortgage,11980000.0
COL-03251,LN-HM-03251,None,0.0
COL-03252,LN-HM-03252,Hypothecation,960000.0
COL-03253,LN-HM-03253,None,0.0
COL-03254,LN-HM-03254,Hypothecation,7360000.0
COL-03255,LN-HM-03255,Hypothecation,2300000.0
COL-03256,LN-HM-03256,Hypothecation,1380000.0
COL-03257,LN-HM-03257,Hypothecation,890000.0
COL-03258,LN-HM-03258,None,0.0
COL-03259,LN-HM-03259,Mortgage,2750000.0
COL-03260,LN-HM-03260,Mortgage,1350000.0
COL-03261,LN-HM-03261,None,0.0
COL-03262,LN-HM-03262,Mortgage,1420000.0
COL-03263,LN-HM-03263,Mortgage,5090000.0
COL-03264,LN-HM-03264,Hypothecation,2520000.0
COL-03265,LN-HM-03265,Mortgage,1600000.0
COL-03266,LN-HM-03266,Hypothecation,690000.0
COL-03267,LN-HM-03267,Hypothecation,2040000.0
COL-03268,LN-HM-03268,Hypothecation,1000000.0
COL-03269,LN-HM-03269,Mortgage,6890000.0
COL-03270,LN-HM-03270,None,0.0
COL-03271,LN-HM-03271,None,0.0
COL-03272,LN-HM-03272,None,0.0
COL-03273,LN-HM-03273,None,0.0
COL-03274,LN-HM-03274,None,0.0
COL-03275,LN-HM-03275,Hypothecation,570000.0
COL-03276,LN-HM-03276,Hypothecation,1760000.0
COL-03277,LN-HM-03277,Hypothecation,1520000.0
COL-03278,LN-HM-03278,None,0.0
COL-03279,LN-HM-03279,None,0.0
COL-03280,LN-HM-03280,None,0.0
COL-03281,LN-HM-03281,None,0.0
COL-03282,LN-HM-03282,None,0.0
COL-03283,LN-HM-03283,Mortgage,5700000.0
COL-03284,LN-HM-03284,Mortgage,3670000.0
COL-03285,LN-HM-03285,None,0.0
COL-03286,LN-HM-03286,Mortgage,11950000.0
COL-03287,LN-HM-03287,Hypothecation,2290000.0
COL-03288,LN-HM-03288,Mortgage,2570000.0
COL-03289,LN-HM-03289,Mortgage,9600000.0
COL-03290,LN-HM-03290,Hypothecation,2430000.0
COL-03291,LN-HM-03291,Mortgage,4280000.0
COL-03292,LN-HM-03292,Hypothecation,2320000.0
COL-03293,LN-HM-03293,None,0.0
COL-03294,LN-HM-03294,None,0.0
COL-03295,LN-HM-03295,None,0.0
COL-03296,LN-HM-03296,Mortgage,3190000.0
COL-03297,LN-HM-03297,None,0.0
COL-03298,LN-HM-03298,Mortgage,4510000.0
COL-03299,LN-HM-03299,Mortgage,3770000.0
COL-03300,LN-HM-03300,Mortgage,7530000.0
COL-03301,LN-HM-03301,Mortgage,3140000.0
COL-03302,LN-HM-03302,None,0.0
COL-03303,LN-HM-03303,Mortgage,5050000.0
COL-03304,LN-HM-03304,None,0.0
COL-03305,LN-HM-03305,Hypothecation,2970000.0
COL-03306,LN-HM-03306,Mortgage,4780000.0
COL-03307,LN-HM-03307,Mortgage,8490000.0
COL-03308,LN-HM-03308,None,0.0
COL-03309,LN-HM-03309,None,0.0
COL-03310,LN-HM-03310,None,0.0
COL-03311,LN-HM-03311,None,0.0
COL-03312,LN-HM-03312,Mortgage,2480000.0
COL-03313,LN-HM-03313,Hypothecation,3580000.0
COL-03314,LN-HM-03314,Hypothecation,1620000.0
COL-03315,LN-HM-03315,None,0.0
COL-03316,LN-HM-03316,Mortgage,4110000.0
COL-03317,LN-HM-03317,None,0.0
COL-03318,LN-HM-03318,Mortgage,4540000.0
COL-03319,LN-HM-03319,Hypothecation,1490000.0
COL-03320,LN-HM-03320,Hypothecation,1210000.0
COL-03321,LN-HM-03321,Hypothecation,2410000.0
COL-03322,LN-HM-03322,None,0.0
COL-03323,LN-HM-03323,Mortgage,2260000.0
COL-03324,LN-HM-03324,None,0.0
COL-03325,LN-HM-03325,Mortgage,5960000.0
COL-03326,LN-HM-03326,Mortgage,2320000.0
COL-03327,LN-HM-03327,Mortgage,1440000.0
COL-03328,LN-HM-03328,Hypothecation,850000.0
COL-03329,LN-HM-03329,Mortgage,2920000.0
COL-03330,LN-HM-03330,Hypothecation,1490000.0
COL-03331,LN-HM-03331,None,0.0
COL-03332,LN-HM-03332,Mortgage,2210000.0
COL-03333,LN-HM-03333,None,0.0
COL-03334,LN-HM-03334,Mortgage,8640000.0
COL-03335,LN-HM-03335,Mortgage,3750000.0
COL-03336,LN-HM-03336,Mortgage,1990000.0
COL-03337,LN-HM-03337,Hypothecation,1200000.0
COL-03338,LN-HM-03338,Mortgage,5680000.0
COL-03339,LN-HM-03339,Hypothecation,1250000.0
COL-03340,LN-HM-03340,Mortgage,3090000.0
COL-03341,LN-HM-03341,Mortgage,6030000.0
COL-03342,LN-HM-03342,Mortgage,6370000.0
COL-03343,LN-HM-03343,None,0.0
COL-03344,LN-HM-03344,Hypothecation,1780000.0
COL-03345,LN-HM-03345,None,0.0
COL-03346,LN-HM-03346,None,0.0
COL-03347,LN-HM-03347,Mortgage,7830000.0
COL-03348,LN-HM-03348,Mortgage,4710000.0
COL-03349,LN-HM-03349,Mortgage,7170000.0
COL-03350,LN-HM-03350,None,0.0
COL-03351,LN-HM-03351,None,0.0
COL-03352,LN-HM-03352,Mortgage,3890000.0
COL-03353,LN-HM-03353,Mortgage,4720000.0
COL-03354,LN-HM-03354,Mortgage,4800000.0
COL-03355,LN-HM-03355,Hypothecation,1080000.0
COL-03356,LN-HM-03356,Mortgage,4680000.0
COL-03357,LN-HM-03357,None,0.0
COL-03358,LN-HM-03358,Hypothecation,2390000.0
COL-03359,LN-HM-03359,None,0.0
COL-03360,LN-HM-03360,Hypothecation,4780000.0
