BUREAU_ID,CUSTOMER_ID,CREDIT_SCORE,ACTIVE_LINES,INQUIRIES_6M
BUR-03332,RET-03332,817,0,2
BUR-03333,RET-03333,597,1,1
BUR-03334,RET-03334,694,1,1
BUR-03335,RET-03335,782,2,0
BUR-03336,RET-03336,775,2,1
BUR-03337,RET-03337,855,3,1
BUR-03338,RET-03338,673,2,0
BUR-03339,RET-03339,823,2,0
BUR-03340,RET-03340,521,3,0
BUR-03341,RET-03341,863,1,1
BUR-03342,RET-03342,739,3,0
BUR-03343,RET-03343,671,2,0
BUR-03344,RET-03344,805,0,0
BUR-03345,RET-03345,573,0,0
BUR-03346,RET-03346,673,1,0
BUR-03347,RET-03347,705,3,1
BUR-03348,RET-03348,795,3,0
BUR-03349,RET-03349,559,0,1
BUR-03350,RET-03350,723,3,1
BUR-03351,RET-03351,783,1,1
BUR-03352,RET-03352,823,2,0
BUR-03353,RET-03353,748,2,1
BUR-03354,RET-03354,832,1,0
BUR-03355,RET-03355,793,3,0
BUR-03356,RET-03356,766,1,0
BUR-03357,RET-03357,753,4,0
BUR-03358,RET-03358,719,3,0
BUR-03359,RET-03359,592,1,0
BUR-03360,RET-03360,659,2,0
BUR-03361,RET-03361,829,2,1
BUR-03362,RET-03362,784,2,2
BUR-03363,RET-03363,817,4,0
BUR-03364,RET-03364,690,2,0
BUR-03365,RET-03365,867,1,0
BUR-03366,RET-03366,665,1,3
BUR-03367,RET-03367,700,1,1
BUR-03368,RET-03368,801,2,0
BUR-03369,RET-03369,610,0,0
BUR-03370,RET-03370,786,0,0
BUR-03371,RET-03371,627,1,1
BUR-03372,RET-03372,612,1,1
BUR-03373,RET-03373,573,2,0
BUR-03374,RET-03374,823,5,2
BUR-03375,RET-03375,866,2,1
BUR-03376,RET-03376,586,3,0
BUR-03377,RET-03377,808,4,1
BUR-03378,RET-03378,627,7,1
BUR-03379,RET-03379,743,2,1
BUR-03380,RET-03380,756,0,0
BUR-03381,RET-03381,604,0,0
BUR-03382,RET-03382,743,3,1
BUR-03383,RET-03383,728,1,0
BUR-03384,RET-03384,765,0,0
BUR-03385,RET-03385,716,1,0
BUR-03386,RET-03386,750,0,0
BUR-03387,RET-03387,860,1,1
BUR-03388,RET-03388,849,2,0
BUR-03389,RET-03389,704,2,0
BUR-03390,RET-03390,691,4,1
BUR-03391,RET-03391,668,7,1
BUR-03392,RET-03392,716,0,0
BUR-03393,RET-03393,825,2,0
BUR-03394,RET-03394,636,1,2
BUR-03395,RET-03395,842,1,1
BUR-03396,RET-03396,597,1,0
BUR-03397,RET-03397,697,1,0
BUR-03398,RET-03398,691,2,0
BUR-03399,RET-03399,717,0,0
BUR-03400,RET-03400,706,1,0
BUR-03401,RET-03401,645,2,0
BUR-03402,RET-03402,875,1,0
BUR-03403,RET-03403,654,5,0
BUR-03404,RET-03404,790,2,1
BUR-03405,RET-03405,667,3,2
BUR-03406,RET-03406,795,1,0
BUR-03407,RET-03407,784,2,0
BUR-03408,RET-03408,421,0,0
BUR-03409,RET-03409,724,0,0
BUR-03410,RET-03410,691,5,0
BUR-03411,RET-03411,685,3,0
BUR-03412,RET-03412,477,2,2
BUR-03413,RET-03413,873,3,0
BUR-03414,RET-03414,832,0,0
BUR-03415,RET-03415,759,3,0
BUR-03416,RET-03416,658,1,1
BUR-03417,RET-03417,692,2,2
BUR-03418,RET-03418,849,3,0
BUR-03419,RET-03419,836,2,0
BUR-03420,RET-03420,628,3,0
BUR-03421,RET-03421,576,1,0
BUR-03422,RET-03422,599,2,0
BUR-03423,RET-03423,664,1,0
BUR-03424,RET-03424,712,2,0
BUR-03425,RET-03425,693,2,1
BUR-03426,RET-03426,689,1,2
BUR-03427,RET-03427,614,2,0
BUR-03428,RET-03428,683,3,1
BUR-03429,RET-03429,721,2,0
BUR-03430,RET-03430,682,2,0
BUR-03431,RET-03431,848,3,0
BUR-03432,RET-03432,725,1,1
BUR-03433,RET-03433,622,1,0
BUR-03434,RET-03434,699,1,1
BUR-03435,RET-03435,879,4,0
BUR-03436,RET-03436,866,4,0
BUR-03437,RET-03437,627,1,1
BUR-03438,RET-03438,660,3,0
BUR-03439,RET-03439,603,0,0
BUR-03440,RET-03440,844,1,1
BUR-03441,RET-03441,821,0,0
BUR-03442,RET-03442,671,2,1
BUR-03443,RET-03443,698,1,0
BUR-03444,RET-03444,699,0,0
BUR-03445,RET-03445,745,2,2
BUR-03446,RET-03446,808,2,0
BUR-03447,RET-03447,737,3,0
BUR-03448,RET-03448,586,2,0
BUR-03449,RET-03449,891,1,0
BUR-03450,RET-03450,796,5,0
BUR-03451,RET-03451,641,4,0
BUR-03452,RET-03452,804,2,1
BUR-03453,RET-03453,597,0,0
BUR-03454,RET-03454,609,5,0
BUR-03455,RET-03455,810,2,1
BUR-03456,RET-03456,577,4,2
BUR-03457,RET-03457,614,1,1
BUR-03458,RET-03458,800,2,0
BUR-03459,RET-03459,753,1,0
BUR-03460,RET-03460,619,2,0
BUR-03461,RET-03461,798,4,0
BUR-03462,RET-03462,730,1,0
BUR-03463,RET-03463,790,1,0
BUR-03464,RET-03464,650,2,0
BUR-03465,RET-03465,712,2,1
BUR-03466,RET-03466,593,7,0
BUR-03467,RET-03467,620,2,2
BUR-03468,RET-03468,800,1,0
BUR-03469,RET-03469,604,2,0
BUR-03470,RET-03470,791,3,1
BUR-03471,RET-03471,738,1,0
BUR-03472,RET-03472,696,3,0
BUR-03473,RET-03473,709,2,2
BUR-03474,RET-03474,702,1,1
BUR-03475,RET-03475,666,1,0
BUR-03476,RET-03476,811,2,0
BUR-03477,RET-03477,866,3,2
BUR-03478,RET-03478,827,2,0
BUR-03479,RET-03479,706,3,0
BUR-03480,RET-03480,752,2,0
BUR-03481,RET-03481,821,1,0
BUR-03482,RET-03482,803,3,0
BUR-03483,RET-03483,707,2,0
BUR-03484,RET-03484,860,2,1
BUR-03485,RET-03485,722,1,0
BUR-03486,RET-03486,592,7,0
BUR-03487,RET-03487,635,4,0
BUR-03488,RET-03488,805,3,0
BUR-03489,RET-03489,719,1,0
BUR-03490,RET-03490,772,3,2
BUR-03491,RET-03491,597,2,0
BUR-03492,RET-03492,746,6,1
BUR-03493,RET-03493,708,3,1
BUR-03494,RET-03494,828,2,1
BUR-03495,RET-03495,721,2,0
BUR-03496,RET-03496,800,0,0
BUR-03497,RET-03497,709,1,0
BUR-03498,RET-03498,516,2,0
BUR-03499,RET-03499,881,1,2
BUR-03500,RET-03500,822,5,0
BUR-03501,RET-03501,817,1,0
BUR-03502,RET-03502,608,4,0
BUR-03503,RET-03503,538,0,0
BUR-03504,RET-03504,723,1,1
BUR-03505,RET-03505,851,2,0
BUR-03506,RET-03506,682,2,0
BUR-03507,RET-03507,780,2,0
BUR-03508,RET-03508,689,2,0
BUR-03509,RET-03509,733,0,0
BUR-03510,RET-03510,579,1,2
BUR-03511,RET-03511,671,2,0
BUR-03512,RET-03512,854,4,0
BUR-03513,RET-03513,543,5,0
BUR-03514,RET-03514,819,1,0
BUR-03515,RET-03515,602,2,2
BUR-03516,RET-03516,675,1,1
BUR-03517,RET-03517,674,3,0
BUR-03518,RET-03518,664,2,0
BUR-03519,RET-03519,795,1,1
BUR-03520,RET-03520,711,2,0
BUR-03521,RET-03521,785,1,2
BUR-03522,RET-03522,762,0,0
BUR-03523,RET-03523,794,0,0
BUR-03524,RET-03524,815,2,0
BUR-03525,RET-03525,577,0,0
BUR-03526,RET-03526,775,3,0
BUR-03527,RET-03527,663,1,0
BUR-03528,RET-03528,625,2,1
BUR-03529,RET-03529,859,0,0
BUR-03530,RET-03530,809,0,0
BUR-03531,RET-03531,645,1,0
BUR-03532,RET-03532,865,2,0
BUR-03533,RET-03533,714,0,0
BUR-03534,RET-03534,629,0,1
BUR-03535,RET-03535,621,2,0
BUR-03536,RET-03536,736,3,0
BUR-03537,RET-03537,779,2,1
BUR-03538,RET-03538,743,3,0
BUR-03539,RET-03539,599,2,0
BUR-03540,RET-03540,771,0,0
BUR-03541,RET-03541,711,1,0
BUR-03542,RET-03542,643,1,0
BUR-03543,RET-03543,603,0,2
BUR-03544,RET-03544,668,3,0
BUR-03545,RET-03545,741,1,0
BUR-03546,RET-03546,730,6,0
BUR-03547,RET-03547,744,2,0
BUR-03548,RET-03548,858,0,2
BUR-03549,RET-03549,645,4,1
BUR-03550,RET-03550,735,3,0
BUR-03551,RET-03551,713,1,1
BUR-03552,RET-03552,761,2,0
BUR-03553,RET-03553,584,3,0
BUR-03554,RET-03554,729,3,0
BUR-03555,RET-03555,692,4,0
BUR-03556,RET-03556,834,1,0
BUR-03557,RET-03557,648,2,0
BUR-03558,RET-03558,672,3,0
BUR-03559,RET-03559,850,0,0
BUR-03560,RET-03560,810,1,1
BUR-03561,RET-03561,824,2,0
BUR-03562,RET-03562,710,3,0
BUR-03563,RET-03563,826,2,0
BUR-03564,RET-03564,804,4,0
BUR-03565,RET-03565,874,3,1
BUR-03566,RET-03566,866,1,1
BUR-03567,RET-03567,684,0,0
BUR-03568,RET-03568,424,0,1
BUR-03569,RET-03569,740,2,0
BUR-03570,RET-03570,763,2,0
BUR-03571,RET-03571,713,4,0
BUR-03572,RET-03572,732,1,1
BUR-03573,RET-03573,469,2,0
BUR-03574,RET-03574,781,2,0
BUR-03575,RET-03575,708,0,0
BUR-03576,RET-03576,755,1,0
BUR-03577,RET-03577,806,3,0
BUR-03578,RET-03578,844,2,1
BUR-03579,RET-03579,446,2,2
BUR-03580,RET-03580,843,0,0
BUR-03581,RET-03581,736,2,0
BUR-03582,RET-03582,860,1,1
BUR-03583,RET-03583,710,2,2
BUR-03584,RET-03584,701,3,0
BUR-03585,RET-03585,710,0,0
BUR-03586,RET-03586,799,0,0
BUR-03587,RET-03587,744,4,1
BUR-03588,RET-03588,834,1,0
BUR-03589,RET-03589,772,2,0
BUR-03590,RET-03590,871,2,0
BUR-03591,RET-03591,748,0,0
BUR-03592,RET-03592,655,3,1
BUR-03593,RET-03593,842,2,0
BUR-03594,RET-03594,651,3,1
BUR-03595,RET-03595,832,1,1
BUR-03596,RET-03596,507,2,0
BUR-03597,RET-03597,849,1,0
BUR-03598,RET-03598,743,1,1
BUR-03599,RET-03599,727,1,1
BUR-03600,RET-03600,847,2,1
BUR-03601,RET-03601,522,3,0
BUR-03602,RET-03602,747,1,0
BUR-03603,RET-03603,695,1,1
BUR-03604,RET-03604,617,1,0
BUR-03605,RET-03605,714,6,1
BUR-03606,RET-03606,599,1,0
BUR-03607,RET-03607,873,1,0
BUR-03608,RET-03608,731,0,0
BUR-03609,RET-03609,532,4,0
BUR-03610,RET-03610,611,3,0
BUR-03611,RET-03611,609,5,0
BUR-03612,RET-03612,742,2,0
BUR-03613,RET-03613,580,1,0
BUR-03614,RET-03614,819,4,0
BUR-03615,RET-03615,708,5,1
BUR-03616,RET-03616,746,3,0
BUR-03617,RET-03617,550,2,0
BUR-03618,RET-03618,768,2,1
BUR-03619,RET-03619,778,4,2
BUR-03620,RET-03620,757,1,0
BUR-03621,RET-03621,844,1,1
BUR-03622,RET-03622,663,2,2
BUR-03623,RET-03623,686,2,1
BUR-03624,RET-03624,672,1,0
BUR-03625,RET-03625,774,2,0
BUR-03626,RET-03626,629,0,0
BUR-03627,RET-03627,842,1,0
BUR-03628,RET-03628,884,5,2
BUR-03629,RET-03629,632,0,0
BUR-03630,RET-03630,807,0,0
BUR-03631,RET-03631,804,2,0
BUR-03632,RET-03632,803,2,0
BUR-03633,RET-03633,823,5,0
BUR-03634,RET-03634,789,4,0
BUR-03635,RET-03635,611,3,0
BUR-03636,RET-03636,850,2,1
BUR-03637,RET-03637,550,3,0
BUR-03638,RET-03638,874,4,0
BUR-03639,RET-03639,778,0,0
BUR-03640,RET-03640,579,0,0
BUR-03641,RET-03641,764,5,0
BUR-03642,RET-03642,878,1,1
BUR-03643,RET-03643,736,0,0
BUR-03644,RET-03644,496,2,1
BUR-03645,RET-03645,838,4,1
BUR-03646,RET-03646,806,1,1
BUR-03647,RET-03647,795,3,0
BUR-03648,RET-03648,835,3,1
BUR-03649,RET-03649,870,3,0
BUR-03650,RET-03650,828,4,1
BUR-03651,RET-03651,519,4,1
BUR-03652,RET-03652,715,2,0
BUR-03653,RET-03653,823,2,0
BUR-03654,RET-03654,765,2,1
BUR-03655,RET-03655,671,3,1
BUR-03656,RET-03656,587,0,0
BUR-03657,RET-03657,754,3,0
BUR-03658,RET-03658,730,1,1
BUR-03659,RET-03659,767,1,0
BUR-03660,RET-03660,611,2,0
BUR-03661,RET-03661,653,3,0
BUR-03662,RET-03662,770,2,1
BUR-03663,RET-03663,783,1,1
BUR-03664,RET-03664,503,1,1
BUR-03665,RET-03665,829,1,1
BUR-03666,RET-03666,689,3,1
BUR-03667,RET-03667,609,4,2
BUR-03668,RET-03668,727,1,1
BUR-03669,RET-03669,689,1,1
BUR-03670,RET-03670,650,1,0
BUR-03671,RET-03671,640,1,1
BUR-03672,RET-03672,675,3,0
BUR-03673,RET-03673,740,5,1
BUR-03674,RET-03674,782,3,1
BUR-03675,RET-03675,643,5,1
BUR-03676,RET-03676,750,3,0
BUR-03677,RET-03677,739,3,0
BUR-03678,RET-03678,838,0,0
BUR-03679,RET-03679,842,3,1
BUR-03680,RET-03680,797,1,1
BUR-03681,RET-03681,649,2,0
BUR-03682,RET-03682,677,4,0
BUR-03683,RET-03683,767,3,1
BUR-03684,RET-03684,760,3,0
BUR-03685,RET-03685,589,2,2
BUR-03686,RET-03686,737,2,0
BUR-03687,RET-03687,586,0,0
BUR-03688,RET-03688,752,2,0
BUR-03689,RET-03689,725,3,1
BUR-03690,RET-03690,784,2,1
BUR-03691,RET-03691,810,0,0
BUR-03692,RET-03692,642,4,2
BUR-03693,RET-03693,803,2,0
BUR-03694,RET-03694,821,0,0
BUR-03695,RET-03695,571,2,0
BUR-03696,RET-03696,706,0,2
BUR-03697,RET-03697,702,3,0
BUR-03698,RET-03698,752,2,1
BUR-03699,RET-03699,589,2,0
BUR-03700,RET-03700,877,2,0
BUR-03701,RET-03701,734,3,1
BUR-03702,RET-03702,745,3,1
BUR-03703,RET-03703,748,0,0
BUR-03704,RET-03704,698,5,0
BUR-03705,RET-03705,740,2,1
BUR-03706,RET-03706,880,0,0
BUR-03707,RET-03707,723,2,0
BUR-03708,RET-03708,755,0,0
BUR-03709,RET-03709,759,0,0
BUR-03710,RET-03710,880,1,0
BUR-03711,RET-03711,801,3,1
BUR-03712,RET-03712,566,1,1
BUR-03713,RET-03713,617,5,0
BUR-03714,RET-03714,749,3,0
BUR-03715,RET-03715,742,0,1
BUR-03716,RET-03716,859,2,0
BUR-03717,RET-03717,732,5,0
BUR-03718,RET-03718,725,2,0
BUR-03719,RET-03719,815,3,1
BUR-03720,RET-03720,849,3,0
BUR-03721,RET-03721,631,5,0
BUR-03722,RET-03722,677,0,0
BUR-03723,RET-03723,852,4,0
BUR-03724,RET-03724,580,2,3
BUR-03725,RET-03725,718,4,0
BUR-03726,RET-03726,682,0,0
BUR-03727,RET-03727,446,3,1
BUR-03728,RET-03728,814,1,1
BUR-03729,RET-03729,728,2,1
BUR-03730,RET-03730,660,1,0
BUR-03731,RET-03731,853,1,0
BUR-03732,RET-03732,792,1,1
BUR-03733,RET-03733,691,2,0
BUR-03734,RET-03734,700,0,1
BUR-03735,RET-03735,777,1,2
BUR-03736,RET-03736,830,4,0
BUR-03737,RET-03737,772,2,1
BUR-03738,RET-03738,537,0,1
BUR-03739,RET-03739,765,2,0
BUR-03740,RET-03740,827,3,1
BUR-03741,RET-03741,735,3,0
BUR-03742,RET-03742,805,1,1
BUR-03743,RET-03743,841,1,1
BUR-03744,RET-03744,761,3,0
BUR-03745,RET-03745,773,1,0
BUR-03746,RET-03746,631,3,1
BUR-03747,RET-03747,630,2,1
BUR-03748,RET-03748,764,2,0
BUR-03749,RET-03749,736,0,1
BUR-03750,RET-03750,744,1,1
BUR-03751,RET-03751,805,5,0
BUR-03752,RET-03752,743,0,0
BUR-03753,RET-03753,517,1,0
BUR-03754,RET-03754,830,4,0
BUR-03755,RET-03755,864,3,0
BUR-03756,RET-03756,630,0,1
BUR-03757,RET-03757,674,2,0
BUR-03758,RET-03758,826,2,0
BUR-03759,RET-03759,517,4,2
BUR-03760,RET-03760,632,2,0
BUR-03761,RET-03761,830,4,0
BUR-03762,RET-03762,843,2,0
BUR-03763,RET-03763,762,5,0
BUR-03764,RET-03764,572,1,0
BUR-03765,RET-03765,826,3,0
BUR-03766,RET-03766,446,0,1
BUR-03767,RET-03767,534,2,0
BUR-03768,RET-03768,567,0,0
BUR-03769,RET-03769,594,0,2
BUR-03770,RET-03770,830,2,0
BUR-03771,RET-03771,776,4,1
BUR-03772,RET-03772,646,0,0
BUR-03773,RET-03773,743,1,0
BUR-03774,RET-03774,625,2,2
BUR-03775,RET-03775,789,1,0
BUR-03776,RET-03776,786,2,1
BUR-03777,RET-03777,622,3,1
BUR-03778,RET-03778,664,1,1
BUR-03779,RET-03779,847,5,2
BUR-03780,RET-03780,766,1,0
BUR-03781,RET-03781,781,3,1
BUR-03782,RET-03782,857,2,1
BUR-03783,RET-03783,660,2,0
BUR-03784,RET-03784,840,2,0
BUR-03785,RET-03785,839,1,2
BUR-03786,RET-03786,593,1,1
BUR-03787,RET-03787,687,3,0
BUR-03788,RET-03788,740,2,0
BUR-03789,RET-03789,633,0,1
BUR-03790,RET-03790,721,1,0
BUR-03791,RET-03791,890,2,2
BUR-03792,RET-03792,722,1,0
BUR-03793,RET-03793,747,0,1
BUR-03794,RET-03794,699,1,0
BUR-03795,RET-03795,704,1,0
BUR-03796,RET-03796,843,2,0
BUR-03797,RET-03797,835,4,0
BUR-03798,RET-03798,830,1,1
BUR-03799,RET-03799,766,4,0
BUR-03800,RET-03800,623,2,0
BUR-03801,RET-03801,881,4,2
BUR-03802,RET-03802,582,0,0
BUR-03803,RET-03803,727,2,1
BUR-03804,RET-03804,632,2,0
BUR-03805,RET-03805,581,1,2
BUR-03806,RET-03806,770,1,1
BUR-03807,RET-03807,773,4,1
BUR-03808,RET-03808,761,2,1
BUR-03809,RET-03809,552,1,1
BUR-03810,RET-03810,703,7,0
BUR-03811,RET-03811,716,1,1
BUR-03812,RET-03812,739,2,1
BUR-03813,RET-03813,616,2,1
BUR-03814,RET-03814,673,1,0
BUR-03815,RET-03815,819,1,0
BUR-03816,RET-03816,730,4,0
BUR-03817,RET-03817,537,1,0
BUR-03818,RET-03818,688,1,0
BUR-03819,RET-03819,797,4,0
BUR-03820,RET-03820,832,0,0
BUR-03821,RET-03821,847,4,1
BUR-03822,RET-03822,524,2,0
BUR-03823,RET-03823,752,7,0
BUR-03824,RET-03824,790,3,0
BUR-03825,RET-03825,792,0,0
BUR-03826,RET-03826,786,1,0
BUR-03827,RET-03827,689,1,1
BUR-03828,RET-03828,674,2,0
BUR-03829,RET-03829,671,5,0
BUR-03830,RET-03830,859,1,0
BUR-03831,RET-03831,812,2,0
BUR-03832,RET-03832,396,2,0
BUR-03833,RET-03833,858,3,1
BUR-03834,RET-03834,835,3,1
BUR-03835,RET-03835,717,3,1
BUR-03836,RET-03836,623,1,0
BUR-03837,RET-03837,683,4,0
BUR-03838,RET-03838,818,3,0
BUR-03839,RET-03839,787,2,0
BUR-03840,RET-03840,574,2,0
BUR-03841,RET-03841,681,3,0
BUR-03842,RET-03842,747,3,0
BUR-03843,RET-03843,845,1,0
BUR-03844,RET-03844,601,1,1
BUR-03845,RET-03845,744,0,1
BUR-03846,RET-03846,747,1,0
BUR-03847,RET-03847,673,3,0
BUR-03848,RET-03848,729,1,2
BUR-03849,RET-03849,800,0,0
BUR-03850,RET-03850,708,3,0
BUR-03851,RET-03851,751,1,1
BUR-03852,RET-03852,876,2,1
BUR-03853,RET-03853,706,3,0
BUR-03854,RET-03854,736,1,1
BUR-03855,RET-03855,757,2,1
BUR-03856,RET-03856,692,2,0
BUR-03857,RET-03857,821,1,0
BUR-03858,RET-03858,749,1,1
BUR-03859,RET-03859,844,1,2
BUR-03860,RET-03860,639,0,0
BUR-03861,RET-03861,611,4,0
BUR-03862,RET-03862,766,2,1
BUR-03863,RET-03863,777,1,0
BUR-03864,RET-03864,752,1,1
BUR-03865,RET-03865,529,1,1
BUR-03866,RET-03866,828,1,0
BUR-03867,RET-03867,680,2,1
BUR-03868,RET-03868,851,2,1
BUR-03869,RET-03869,813,2,0
BUR-03870,RET-03870,651,2,0
BUR-03871,RET-03871,670,2,0
BUR-03872,RET-03872,588,2,0
BUR-03873,RET-03873,831,1,0
BUR-03874,RET-03874,800,1,1
BUR-03875,RET-03875,650,1,1
BUR-03876,RET-03876,658,2,1
BUR-03877,RET-03877,726,0,0
BUR-03878,RET-03878,668,5,0
BUR-03879,RET-03879,622,3,0
BUR-03880,RET-03880,738,2,2
BUR-03881,RET-03881,819,2,0
BUR-03882,RET-03882,780,4,1
BUR-03883,RET-03883,695,1,0
BUR-03884,RET-03884,464,3,0
BUR-03885,RET-03885,539,1,0
BUR-03886,RET-03886,827,1,1
BUR-03887,RET-03887,770,4,0
BUR-03888,RET-03888,666,1,1
BUR-03889,RET-03889,811,2,0
BUR-03890,RET-03890,753,1,2
BUR-03891,RET-03891,762,0,0
BUR-03892,RET-03892,575,2,0
BUR-03893,RET-03893,784,1,0
BUR-03894,RET-03894,817,5,0
BUR-03895,RET-03895,597,5,1
BUR-03896,RET-03896,809,1,1
BUR-03897,RET-03897,739,4,1
BUR-03898,RET-03898,513,5,0
BUR-03899,RET-03899,666,1,2
BUR-03900,RET-03900,778,1,0
BUR-03901,RET-03901,868,1,1
BUR-03902,RET-03902,620,0,0
BUR-03903,RET-03903,800,4,1
BUR-03904,RET-03904,714,0,0
BUR-03905,RET-03905,739,2,0
BUR-03906,RET-03906,495,1,0
BUR-03907,RET-03907,793,4,0
BUR-03908,RET-03908,706,1,0
BUR-03909,RET-03909,782,3,0
BUR-03910,RET-03910,736,3,0
BUR-03911,RET-03911,670,1,0
BUR-03912,RET-03912,623,1,1
BUR-03913,RET-03913,786,6,0
BUR-03914,RET-03914,795,1,0
BUR-03915,RET-03915,605,2,1
BUR-03916,RET-03916,872,2,1
BUR-03917,RET-03917,594,1,0
BUR-03918,RET-03918,743,3,0
BUR-03919,RET-03919,771,2,1
BUR-03920,RET-03920,857,3,0
BUR-03921,RET-03921,807,2,0
BUR-03922,RET-03922,822,4,0
BUR-03923,RET-03923,777,2,0
BUR-03924,RET-03924,710,1,0
BUR-03925,RET-03925,681,1,3
BUR-03926,RET-03926,714,1,0
BUR-03927,RET-03927,853,1,0
BUR-03928,RET-03928,785,3,0
BUR-03929,RET-03929,712,2,0
BUR-03930,RET-03930,786,5,0
BUR-03931,RET-03931,698,1,0
BUR-03932,RET-03932,737,1,0
BUR-03933,RET-03933,637,0,0
BUR-03934,RET-03934,713,2,2
BUR-03935,RET-03935,840,1,0
BUR-03936,RET-03936,769,3,0
BUR-03937,RET-03937,769,4,0
BUR-03938,RET-03938,647,3,0
BUR-03939,RET-03939,709,2,0
BUR-03940,RET-03940,755,2,1
BUR-03941,RET-03941,824,1,0
BUR-03942,RET-03942,594,3,2
BUR-03943,RET-03943,730,4,1
BUR-03944,RET-03944,794,1,1
BUR-03945,RET-03945,834,1,0
BUR-03946,RET-03946,637,5,0
BUR-03947,RET-03947,595,1,1
BUR-03948,RET-03948,643,3,0
BUR-03949,RET-03949,719,0,1
BUR-03950,RET-03950,761,5,1
BUR-03951,RET-03951,772,3,1
BUR-03952,RET-03952,719,5,1
BUR-03953,RET-03953,524,1,2
BUR-03954,RET-03954,807,5,0
BUR-03955,RET-03955,867,3,0
BUR-03956,RET-03956,826,2,0
BUR-03957,RET-03957,600,1,1
BUR-03958,RET-03958,842,0,0
BUR-03959,RET-03959,797,2,1
BUR-03960,RET-03960,699,1,0
BUR-03961,RET-03961,789,2,2
BUR-03962,RET-03962,846,2,1
BUR-03963,RET-03963,819,0,1
BUR-03964,RET-03964,662,0,1
BUR-03965,RET-03965,602,1,0
BUR-03966,RET-03966,521,2,1
BUR-03967,RET-03967,695,3,0
BUR-03968,RET-03968,818,1,2
BUR-03969,RET-03969,548,3,1
BUR-03970,RET-03970,765,1,0
BUR-03971,RET-03971,703,1,0
BUR-03972,RET-03972,645,4,1
BUR-03973,RET-03973,727,3,0
BUR-03974,RET-03974,705,2,0
BUR-03975,RET-03975,776,1,2
BUR-03976,RET-03976,729,4,0
BUR-03977,RET-03977,751,2,0
BUR-03978,RET-03978,762,2,0
BUR-03979,RET-03979,632,1,1
BUR-03980,RET-03980,772,2,0
BUR-03981,RET-03981,864,0,1
BUR-03982,RET-03982,867,1,0
BUR-03983,RET-03983,755,2,0
BUR-03984,RET-03984,601,2,1
BUR-03985,RET-03985,754,2,2
BUR-03986,RET-03986,710,1,1
BUR-03987,RET-03987,734,2,1
BUR-03988,RET-03988,830,1,0
BUR-03989,RET-03989,715,6,0
BUR-03990,RET-03990,645,1,0
BUR-03991,RET-03991,669,1,0
BUR-03992,RET-03992,711,2,1
BUR-03993,RET-03993,520,2,0
BUR-03994,RET-03994,847,2,0
BUR-03995,RET-03995,725,4,0
BUR-03996,RET-03996,693,4,0
BUR-03997,RET-03997,763,2,0
BUR-03998,RET-03998,739,3,0
BUR-03999,RET-03999,624,0,0
BUR-04000,RET-04000,805,0,0
BUR-04001,RET-04001,812,2,2
BUR-04002,RET-04002,696,0,1
BUR-04003,RET-04003,566,4,0
BUR-04004,RET-04004,681,2,0
BUR-04005,RET-04005,724,3,0
BUR-04006,RET-04006,757,2,0
BUR-04007,RET-04007,683,0,0
BUR-04008,RET-04008,814,1,0
BUR-04009,RET-04009,707,1,1
BUR-04010,RET-04010,702,0,1
BUR-04011,RET-04011,755,7,0
BUR-04012,RET-04012,860,3,1
BUR-04013,RET-04013,810,1,1
BUR-04014,RET-04014,718,2,0
BUR-04015,RET-04015,702,1,3
BUR-04016,RET-04016,694,3,0
BUR-04017,RET-04017,682,1,1
BUR-04018,RET-04018,738,1,0
BUR-04019,RET-04019,795,0,0
BUR-04020,RET-04020,698,1,0
BUR-04021,RET-04021,732,1,2
BUR-04022,RET-04022,790,3,0
BUR-04023,RET-04023,768,0,1
BUR-04024,RET-04024,768,3,1
BUR-04025,RET-04025,640,6,1
BUR-04026,RET-04026,856,2,0
BUR-04027,RET-04027,761,3,0
BUR-04028,RET-04028,712,0,2
BUR-04029,RET-04029,701,5,1
BUR-04030,RET-04030,631,0,0
BUR-04031,RET-04031,864,2,0
BUR-04032,RET-04032,572,1,1
BUR-04033,RET-04033,672,3,1
BUR-04034,RET-04034,757,4,0
BUR-04035,RET-04035,528,2,1
BUR-04036,RET-04036,824,4,0
BUR-04037,RET-04037,656,3,0
BUR-04038,RET-04038,685,2,0
BUR-04039,RET-04039,802,1,0
BUR-04040,RET-04040,666,2,1
BUR-04041,RET-04041,809,3,0
BUR-04042,RET-04042,729,2,0
BUR-04043,RET-04043,718,1,0
BUR-04044,RET-04044,663,2,0
BUR-04045,RET-04045,809,0,0
BUR-04046,RET-04046,646,2,0
BUR-04047,RET-04047,817,1,1
BUR-04048,RET-04048,649,2,0
BUR-04049,RET-04049,640,3,1
BUR-04050,RET-04050,744,6,0
BUR-04051,RET-04051,798,1,0
BUR-04052,RET-04052,524,1,0
BUR-04053,RET-04053,848,2,1
BUR-04054,RET-04054,832,2,0
BUR-04055,RET-04055,664,5,0
BUR-04056,RET-04056,759,1,2
BUR-04057,RET-04057,722,1,1
BUR-04058,RET-04058,805,3,1
BUR-04059,RET-04059,723,2,2
BUR-04060,RET-04060,862,2,0
BUR-04061,RET-04061,818,3,0
BUR-04062,RET-04062,825,0,0
BUR-04063,RET-04063,833,2,0
BUR-04064,RET-04064,755,2,3
BUR-04065,RET-04065,627,2,0
