LOAN_ID,SIMULATED_PD,OFFICER_DECISION,DEFAULT_STATUS,CALCULATED_FOIR,CALCULATED_LTV
LN-HM-02019,0.0,Approve,0,0.4887,0.0
LN-HM-02020,0.1651,Approve,0,0.4764,0.8434
LN-HM-02021,0.0,Approve,0,0.3902,0.6648
LN-HM-02022,0.218,Review,0,0.3849,0.8542
LN-HM-02023,0.2786,Review,0,0.3306,0.8824
LN-HM-02024,0.689,Reject,0,0.8162,0.8095
LN-HM-02025,0.0,Approve,0,0.4379,0.7793
LN-HM-02026,0.3465,Reject,0,0.7105,0.947
LN-HM-02027,0.7593,Reject,1,1.0323,0.654
LN-HM-02028,0.461,Reject,1,0.6453,0.8436
LN-HM-02029,0.5013,Reject,0,0.7339,0.0
LN-HM-02030,0.2092,Reject,0,0.5956,0.0
LN-HM-02031,0.3598,Review,0,0.5091,0.929
LN-HM-02032,0.4343,Reject,1,0.7246,0.0
LN-HM-02033,0.7536,Reject,1,0.8962,0.9116
LN-HM-02034,1.0,Reject,1,0.9667,0.824
LN-HM-02035,0.3136,Review,0,0.5397,0.9138
LN-HM-02036,0.2988,Reject,0,0.5565,0.6968
LN-HM-02037,0.2485,Reject,0,0.5771,0.7576
LN-HM-02038,0.3472,Reject,1,0.6332,0.0
LN-HM-02039,0.4047,Reject,0,0.4377,0.844
LN-HM-02040,0.0,Approve,0,0.4077,0.0
LN-HM-02041,0.2691,Review,0,0.4825,0.7285
LN-HM-02042,0.7866,Reject,1,0.5948,0.6674
LN-HM-02043,0.6917,Reject,1,0.665,0.0
LN-HM-02044,0.1061,Approve,0,0.2531,0.0
LN-HM-02045,0.2969,Review,0,0.4463,0.8261
LN-HM-02046,0.2707,Reject,0,0.5765,0.0
LN-HM-02047,1.0,Reject,1,0.5148,0.8091
LN-HM-02048,0.6465,Reject,1,0.8706,0.0
LN-HM-02049,0.6854,Reject,1,1.0089,0.0
LN-HM-02050,0.7684,Reject,1,0.6358,0.0
LN-HM-02051,0.3579,Reject,1,0.5908,0.8571
LN-HM-02052,0.1539,Reject,0,0.6073,0.7656
LN-HM-02053,0.7427,Reject,0,0.6769,0.9346
LN-HM-02054,0.6521,Reject,0,1.0155,0.0
LN-HM-02055,0.6051,Reject,1,0.6521,0.8432
LN-HM-02056,0.6475,Reject,0,0.8581,0.6895
LN-HM-02057,0.4497,Reject,0,0.5791,0.7984
LN-HM-02058,0.6317,Reject,0,0.8189,0.8457
LN-HM-02059,0.8682,Reject,1,0.7485,0.8755
LN-HM-02060,1.0,Reject,1,0.7624,0.8839
LN-HM-02061,0.0979,Approve,0,0.4856,0.0
LN-HM-02062,0.514,Reject,1,0.9612,0.77
LN-HM-02063,0.2234,Reject,0,0.6286,0.7936
LN-HM-02064,0.0,Approve,0,0.4583,0.0
LN-HM-02065,0.7185,Reject,1,0.8541,0.8894
LN-HM-02066,0.5605,Reject,0,0.9398,0.9089
LN-HM-02067,0.1986,Approve,1,0.4828,0.0
LN-HM-02068,0.0,Approve,0,0.2338,0.0
LN-HM-02069,0.4291,Reject,0,0.6475,0.9431
LN-HM-02070,0.6396,Reject,1,0.7617,0.9469
LN-HM-02071,0.7139,Reject,1,0.8869,0.7955
LN-HM-02072,0.6318,Reject,1,0.9882,0.0
LN-HM-02073,0.5039,Reject,1,0.808,0.7847
LN-HM-02074,0.5001,Reject,0,0.5429,0.8566
LN-HM-02075,0.1595,Approve,0,0.4297,0.0
LN-HM-02076,0.1648,Approve,0,0.4093,0.811
LN-HM-02077,0.2807,Reject,0,0.5868,0.7118
LN-HM-02078,0.0,Approve,0,0.3289,0.8846
LN-HM-02079,0.5305,Reject,1,0.6774,0.0
LN-HM-02080,0.3058,Reject,0,0.6164,0.7173
LN-HM-02081,0.4859,Reject,0,0.997,0.0
LN-HM-02082,0.3604,Review,1,0.5204,0.766
LN-HM-02083,0.2694,Reject,1,0.5984,0.0
LN-HM-02084,0.5061,Reject,0,0.565,0.9388
LN-HM-02085,0.3088,Reject,0,0.6052,0.6812
LN-HM-02086,0.1328,Approve,0,0.4358,0.0
LN-HM-02087,0.3909,Reject,1,0.6074,0.9161
LN-HM-02088,0.7808,Reject,1,0.6726,0.0
LN-HM-02089,0.2237,Review,0,0.4311,0.6624
LN-HM-02090,0.7397,Reject,0,0.6629,0.0
LN-HM-02091,0.0627,Approve,0,0.2256,0.0
LN-HM-02092,0.5289,Reject,1,0.501,0.7988
LN-HM-02093,0.0,Approve,0,0.451,0.9351
LN-HM-02094,0.7025,Reject,1,0.7968,0.8596
LN-HM-02095,0.1435,Approve,0,0.4978,0.7748
LN-HM-02096,0.0646,Approve,0,0.3505,0.8159
LN-HM-02097,0.6934,Reject,1,0.5805,0.7287
LN-HM-02098,0.7638,Reject,0,0.5208,0.6748
LN-HM-02099,0.4671,Reject,0,0.6182,0.9052
LN-HM-02100,0.2028,Review,0,0.4779,0.8385
LN-HM-02101,0.6002,Reject,0,0.6504,0.7569
LN-HM-02102,0.73,Reject,1,0.8314,0.9453
LN-HM-02103,0.1944,Review,1,0.5476,0.8
LN-HM-02104,0.5673,Reject,1,0.8627,0.896
LN-HM-02105,0.6999,Reject,1,0.658,0.6744
LN-HM-02106,0.0,Approve,0,0.3182,0.0
LN-HM-02107,0.4148,Reject,1,0.5448,0.8618
LN-HM-02108,0.1512,Approve,1,0.3343,0.9154
LN-HM-02109,0.2581,Review,0,0.4323,0.7959
LN-HM-02110,0.4457,Reject,1,0.6085,0.9021
LN-HM-02111,0.0,Approve,0,0.4381,0.9455
LN-HM-02112,0.0,Approve,0,0.3931,0.6908
LN-HM-02113,0.0,Approve,0,0.4249,0.8095
LN-HM-02114,0.3851,Reject,0,0.577,0.7913
LN-HM-02115,0.9991,Reject,1,0.6358,0.8528
LN-HM-02116,0.1947,Approve,0,0.4824,0.9486
LN-HM-02117,0.0,Approve,0,0.3473,0.7586
LN-HM-02118,0.4418,Reject,1,0.6068,0.0
LN-HM-02119,0.5105,Reject,1,0.5894,0.8213
LN-HM-02120,0.4849,Reject,0,0.7257,0.759
LN-HM-02121,0.4775,Reject,1,0.5536,0.8039
LN-HM-02122,0.2364,Review,0,0.5413,0.9333
LN-HM-02123,0.4301,Reject,0,0.6711,0.0
LN-HM-02124,0.42,Reject,0,0.6501,0.9338
LN-HM-02125,0.6049,Reject,0,1.4644,0.0
LN-HM-02126,0.0,Approve,0,0.2679,0.0
LN-HM-02127,0.4743,Reject,0,0.7175,0.684
LN-HM-02128,0.338,Review,1,0.5324,0.0
LN-HM-02129,0.4938,Reject,1,0.7295,0.0
LN-HM-02130,0.5114,Reject,1,0.3349,0.7557
LN-HM-02131,0.4388,Reject,1,0.6164,0.8933
LN-HM-02132,0.7559,Reject,1,0.79,0.0
LN-HM-02133,0.1984,Review,0,0.5241,0.0
LN-HM-02134,0.3808,Reject,0,0.4101,0.0
LN-HM-02135,0.0638,Approve,0,0.4408,0.0
LN-HM-02136,0.5415,Reject,0,0.7096,0.752
LN-HM-02137,0.5861,Reject,0,0.6545,0.6542
LN-HM-02138,0.345,Reject,1,0.5943,0.6525
LN-HM-02139,0.2648,Reject,1,0.5549,0.7135
LN-HM-02140,0.554,Reject,1,0.593,0.7451
LN-HM-02141,0.4604,Reject,0,0.6171,0.93
LN-HM-02142,0.7513,Reject,1,0.6055,0.0
LN-HM-02143,0.8868,Reject,0,0.8457,0.0
LN-HM-02144,0.2067,Review,0,0.503,0.8036
LN-HM-02145,0.1896,Approve,0,0.4956,0.0
LN-HM-02146,0.09,Approve,0,0.4754,0.8611
LN-HM-02147,0.1924,Review,0,0.5373,0.7922
LN-HM-02148,0.5499,Reject,1,0.7302,0.6764
LN-HM-02149,0.1139,Approve,0,0.4856,0.0
LN-HM-02150,0.0,Approve,0,0.3577,0.0
LN-HM-02151,0.1089,Approve,0,0.3925,0.0
LN-HM-02152,0.5399,Reject,0,0.624,0.8092
LN-HM-02153,0.3112,Reject,1,0.6161,0.7051
LN-HM-02154,0.0714,Approve,0,0.4359,0.0
LN-HM-02155,0.367,Review,0,0.5362,0.7294
LN-HM-02156,0.6676,Reject,1,0.7392,0.8031
LN-HM-02157,0.0,Approve,0,0.4184,0.0
LN-HM-02158,0.1895,Review,0,0.5032,0.0
LN-HM-02159,0.6703,Reject,1,0.6654,0.0
LN-HM-02160,0.3912,Reject,0,0.7283,0.0
LN-HM-02161,0.4982,Reject,0,0.4274,0.7355
LN-HM-02162,0.3985,Reject,0,0.9554,0.0
LN-HM-02163,0.6169,Reject,1,0.6577,0.8161
LN-HM-02164,0.3856,Reject,0,0.9754,0.0
LN-HM-02165,0.0,Approve,0,0.4452,0.8667
LN-HM-02166,0.7237,Reject,1,0.861,0.7124
LN-HM-02167,0.5421,Reject,1,0.6284,0.7143
LN-HM-02168,0.4328,Reject,0,0.4663,0.875
LN-HM-02169,0.6299,Reject,1,0.8671,0.9209
LN-HM-02170,0.7052,Reject,1,0.8615,0.8122
LN-HM-02171,0.0,Approve,0,0.4195,0.0
LN-HM-02172,0.535,Reject,0,0.5714,0.8441
LN-HM-02173,0.1828,Approve,0,0.3965,0.7488
LN-HM-02174,0.2116,Review,1,0.5011,0.0
LN-HM-02175,0.1987,Review,0,0.5018,0.0
LN-HM-02176,0.3909,Reject,0,0.6989,0.0
LN-HM-02177,0.9029,Reject,1,0.6991,0.9036
LN-HM-02178,0.7179,Reject,1,0.8061,0.7546
LN-HM-02179,0.2306,Reject,0,0.6114,0.7161
LN-HM-02180,0.7611,Reject,1,0.8258,0.8864
LN-HM-02181,0.3989,Reject,0,0.878,0.0
LN-HM-02182,0.8254,Reject,1,0.5018,0.7196
LN-HM-02183,0.721,Reject,1,0.594,0.8014
LN-HM-02184,0.4449,Reject,1,0.7446,0.7404
LN-HM-02185,0.3562,Reject,0,0.6001,0.0
LN-HM-02186,0.0,Approve,0,0.2658,0.0
LN-HM-02187,0.9455,Reject,1,0.6812,0.8108
LN-HM-02188,0.0601,Approve,1,0.347,0.0
LN-HM-02189,0.0,Approve,0,0.4634,0.0
LN-HM-02190,0.7125,Reject,1,0.8476,0.8432
LN-HM-02191,0.3096,Review,0,0.5262,0.0
LN-HM-02192,0.655,Reject,1,0.6981,0.693
LN-HM-02193,0.7138,Reject,1,0.7114,0.8729
LN-HM-02194,0.4783,Reject,0,0.7627,0.6562
LN-HM-02195,0.4143,Reject,0,0.4786,0.0
LN-HM-02196,0.7007,Reject,1,0.7821,0.9181
LN-HM-02197,0.6171,Reject,1,0.6682,0.8642
LN-HM-02198,0.0977,Approve,0,0.4649,0.7465
LN-HM-02199,0.2378,Reject,0,0.6489,0.6562
LN-HM-02200,0.2853,Review,0,0.5326,0.6738
LN-HM-02201,0.2245,Review,0,0.4523,0.8989
LN-HM-02202,0.7191,Reject,1,0.6941,0.6532
LN-HM-02203,0.1544,Approve,0,0.3816,0.69
LN-HM-02204,0.7397,Reject,1,1.2489,0.0
LN-HM-02205,0.5284,Reject,1,0.6106,0.693
LN-HM-02206,0.0,Approve,0,0.3179,0.8095
LN-HM-02207,0.0057,Approve,0,0.4112,0.7306
LN-HM-02208,0.0712,Approve,0,0.4916,0.7321
LN-HM-02209,0.4431,Reject,0,0.6729,0.0
LN-HM-02210,0.7288,Reject,1,0.7971,0.8986
LN-HM-02211,0.2406,Reject,0,0.6498,0.0
LN-HM-02212,0.0,Approve,0,0.4084,0.8511
LN-HM-02213,0.381,Review,1,0.5074,0.0
LN-HM-02214,0.351,Review,0,0.4842,0.8099
LN-HM-02215,0.1808,Approve,1,0.3826,0.9312
LN-HM-02216,0.6883,Reject,0,0.5955,0.8261
LN-HM-02217,0.1634,Approve,0,0.3014,0.802
LN-HM-02218,0.7705,Reject,0,0.6578,0.6557
LN-HM-02219,1.0,Reject,1,0.8047,0.9457
LN-HM-02220,0.4593,Reject,0,0.6952,0.0
LN-HM-02221,0.737,Reject,1,0.7513,0.6667
LN-HM-02222,0.0,Approve,0,0.4019,0.7405
LN-HM-02223,0.488,Reject,0,0.9691,0.0
LN-HM-02224,0.2416,Reject,0,0.5838,0.8095
LN-HM-02225,0.582,Reject,1,0.6292,0.6515
LN-HM-02226,0.1782,Approve,0,0.4535,0.9341
LN-HM-02227,0.1813,Reject,0,0.551,0.0
LN-HM-02228,0.2831,Reject,0,0.5928,0.0
LN-HM-02229,0.4687,Reject,1,0.7818,0.7838
LN-HM-02230,0.0,Approve,0,0.3287,0.8636
LN-HM-02231,0.9275,Reject,1,0.7963,0.8488
LN-HM-02232,0.3979,Review,0,0.5146,0.6509
LN-HM-02233,0.2671,Review,1,0.2822,0.7538
LN-HM-02234,0.0,Approve,0,0.4669,0.0
LN-HM-02235,0.2717,Review,1,0.4239,0.8561
LN-HM-02236,0.6737,Reject,1,0.7036,0.6899
LN-HM-02237,0.3779,Reject,1,0.9109,0.0
LN-HM-02238,0.6615,Reject,0,0.741,0.9348
LN-HM-02239,0.8612,Reject,1,0.6679,0.8705
LN-HM-02240,0.2883,Review,0,0.5341,0.8511
LN-HM-02241,0.6491,Reject,0,1.1991,0.0
LN-HM-02242,0.3251,Reject,0,0.6349,0.6978
LN-HM-02243,0.0498,Approve,0,0.4764,0.7434
LN-HM-02244,0.4706,Reject,1,0.7397,0.6667
LN-HM-02245,0.4555,Reject,0,0.6345,0.8228
LN-HM-02246,0.5037,Reject,0,0.6067,0.8625
LN-HM-02247,0.2604,Review,0,0.5368,0.6505
LN-HM-02248,0.5784,Reject,1,0.7281,0.7635
LN-HM-02249,0.5379,Reject,1,0.6667,0.717
LN-HM-02250,0.391,Review,0,0.5188,0.0
LN-HM-02251,0.2394,Reject,0,0.6252,0.765
LN-HM-02252,0.0,Approve,0,0.3194,0.8803
LN-HM-02253,0.3262,Review,0,0.3452,0.9194
LN-HM-02254,0.9339,Reject,1,0.7211,0.6773
LN-HM-02255,0.5263,Reject,1,0.5324,0.8182
LN-HM-02256,0.002,Approve,0,0.4421,0.0
LN-HM-02257,0.9706,Reject,1,0.7348,0.0
LN-HM-02258,0.7219,Reject,0,0.7799,0.7945
LN-HM-02259,0.4725,Reject,1,0.8294,0.0
LN-HM-02260,0.1126,Approve,0,0.3065,0.0
LN-HM-02261,0.3712,Reject,0,0.6245,0.751
LN-HM-02262,0.0,Approve,0,0.4345,0.8065
LN-HM-02263,0.3804,Review,0,0.5398,0.6696
LN-HM-02264,0.2267,Review,0,0.3917,0.7589
LN-HM-02265,0.2888,Review,0,0.5069,0.0
LN-HM-02266,0.412,Reject,1,0.7604,0.6923
LN-HM-02267,0.0,Approve,0,0.4598,0.78
LN-HM-02268,0.48,Reject,0,0.8711,0.0
LN-HM-02269,0.7502,Reject,1,0.8008,0.7209
LN-HM-02270,0.0,Approve,0,0.3408,0.0
LN-HM-02271,0.995,Reject,1,0.8695,0.7351
LN-HM-02272,0.4877,Reject,0,0.4699,0.7403
LN-HM-02273,0.5536,Reject,1,0.6419,0.8946
LN-HM-02274,0.1054,Approve,0,0.3225,0.8845
LN-HM-02275,0.1297,Approve,0,0.4458,0.0
LN-HM-02276,0.7038,Reject,1,0.6884,0.8635
LN-HM-02277,0.7034,Reject,1,0.7433,0.0
LN-HM-02278,0.7065,Reject,0,0.8208,0.9103
LN-HM-02279,0.1943,Approve,0,0.4844,0.7619
LN-HM-02280,0.9009,Reject,1,0.7295,0.7719
LN-HM-02281,0.0,Approve,0,0.3953,0.0
LN-HM-02282,0.2068,Review,0,0.3972,0.8488
LN-HM-02283,0.2668,Reject,0,0.5706,0.7212
LN-HM-02284,0.985,Reject,1,0.8212,0.7649
LN-HM-02285,0.4835,Reject,1,0.5557,0.8082
LN-HM-02286,0.52,Reject,0,0.8316,0.7802
LN-HM-02287,0.6929,Reject,0,0.7062,0.9152
LN-HM-02288,0.1703,Review,0,0.5306,0.0
LN-HM-02289,0.648,Reject,0,0.6684,0.8259
LN-HM-02290,0.8428,Reject,1,0.7654,0.9036
LN-HM-02291,0.2161,Review,1,0.482,0.9107
LN-HM-02292,0.2534,Review,0,0.5123,0.0
LN-HM-02293,0.6652,Reject,1,0.4085,0.8228
LN-HM-02294,0.5375,Reject,0,0.5184,0.0
LN-HM-02295,0.5513,Reject,1,0.4489,0.8858
LN-HM-02296,0.2402,Review,1,0.4438,0.9209
LN-HM-02297,0.6364,Reject,0,0.9732,0.8293
LN-HM-02298,0.2406,Reject,1,0.6088,0.6653
LN-HM-02299,0.6768,Reject,0,0.5279,0.0
LN-HM-02300,0.5021,Reject,0,0.7251,0.7542
LN-HM-02301,0.9602,Reject,1,0.6923,0.7747
LN-HM-02302,1.0,Reject,1,0.7708,0.8913
LN-HM-02303,0.5354,Reject,1,0.7729,0.7732
LN-HM-02304,0.596,Reject,0,0.7451,0.8946
LN-HM-02305,0.0,Approve,0,0.4024,0.0
LN-HM-02306,0.1928,Reject,0,0.6486,0.7622
LN-HM-02307,0.6037,Reject,1,0.7734,0.9019
LN-HM-02308,0.118,Approve,0,0.4859,0.0
LN-HM-02309,0.6152,Reject,1,0.6849,0.8452
LN-HM-02310,0.6325,Reject,1,0.5753,0.8034
LN-HM-02311,0.409,Reject,1,0.6938,0.7511
LN-HM-02312,0.403,Reject,0,1.4331,0.0
LN-HM-02313,0.4961,Reject,1,0.8142,0.6822
LN-HM-02314,0.7346,Reject,0,0.8639,0.6711
LN-HM-02315,0.5323,Reject,0,1.0898,0.0
LN-HM-02316,0.0163,Approve,0,0.1917,0.0
LN-HM-02317,0.7421,Reject,1,0.5935,0.0
LN-HM-02318,0.5411,Reject,1,0.6844,0.0
LN-HM-02319,0.6,Reject,1,0.7582,0.0
LN-HM-02320,0.2693,Reject,0,0.56,0.0
LN-HM-02321,0.0,Approve,0,0.4646,0.9457
LN-HM-02322,0.5928,Reject,0,1.5919,0.0
LN-HM-02323,0.4495,Reject,0,0.6613,0.8738
LN-HM-02324,1.0,Reject,1,0.6908,0.9377
LN-HM-02325,0.4901,Reject,1,0.5389,0.6585
LN-HM-02326,0.5291,Reject,0,1.0299,0.0
LN-HM-02327,0.5061,Reject,1,0.8994,0.0
LN-HM-02328,0.1727,Approve,0,0.4375,0.8911
LN-HM-02329,0.6325,Reject,1,0.665,0.0
LN-HM-02330,0.0,Approve,0,0.3015,0.0
LN-HM-02331,0.4377,Reject,0,1.4748,0.0
LN-HM-02332,0.7537,Reject,1,0.6217,0.0
LN-HM-02333,0.9088,Reject,1,0.6947,0.7651
LN-HM-02334,0.4471,Reject,0,0.6318,0.674
LN-HM-02335,0.7143,Reject,1,0.6249,0.703
LN-HM-02336,0.1823,Approve,0,0.4387,0.7964
LN-HM-02337,0.0,Approve,0,0.4389,0.0
LN-HM-02338,0.5884,Reject,1,0.6827,0.7127
LN-HM-02339,0.7366,Reject,1,0.6261,0.0
LN-HM-02340,0.929,Reject,1,0.9563,0.7986
LN-HM-02341,0.1272,Approve,1,0.3906,0.0
LN-HM-02342,0.4301,Reject,1,0.6037,0.808
LN-HM-02343,0.7632,Reject,0,0.5374,0.9459
LN-HM-02344,0.0,Approve,0,0.3284,0.7448
LN-HM-02345,0.5068,Reject,1,1.4611,0.0
LN-HM-02346,0.3236,Reject,0,0.64,0.0
LN-HM-02347,0.3963,Reject,1,0.6891,0.6901
LN-HM-02348,0.4851,Reject,0,0.4948,0.0
LN-HM-02349,0.6687,Reject,1,0.7437,0.8174
LN-HM-02350,0.5,Reject,0,0.5366,0.8614
LN-HM-02351,0.653,Reject,1,0.7494,0.866
LN-HM-02352,0.1508,Approve,1,0.4849,0.8616
LN-HM-02353,0.3542,Reject,0,0.6388,0.7846
LN-HM-02354,0.9153,Reject,1,0.7718,0.9136
LN-HM-02355,0.2345,Reject,1,0.6061,0.7494
LN-HM-02356,0.2214,Review,0,0.4221,0.6462
LN-HM-02357,0.5666,Reject,1,0.7847,0.0
LN-HM-02358,0.0,Approve,0,0.4549,0.7495
LN-HM-02359,0.3176,Review,0,0.5004,0.0
LN-HM-02360,0.9137,Reject,1,0.5156,0.8937
LN-HM-02361,0.1328,Approve,0,0.4912,0.7853
LN-HM-02362,0.6132,Reject,1,0.4498,0.9204
LN-HM-02363,0.6269,Reject,1,1.4963,0.0
LN-HM-02364,0.255,Review,1,0.5437,0.0
LN-HM-02365,0.0,Approve,0,0.3932,0.0
LN-HM-02366,0.7637,Reject,0,0.6549,0.9264
LN-HM-02367,0.0,Approve,0,0.4495,0.0
LN-HM-02368,0.6602,Reject,1,0.8535,0.9213
LN-HM-02369,0.3115,Review,1,0.4394,0.917
LN-HM-02370,0.475,Reject,0,0.5134,0.0
LN-HM-02371,0.9394,Reject,1,0.7401,0.8772
LN-HM-02372,0.4038,Reject,0,0.4855,0.9455
LN-HM-02373,0.175,Approve,0,0.3361,0.8352
LN-HM-02374,0.2011,Reject,0,0.6336,0.0
LN-HM-02375,0.2514,Reject,0,0.5683,0.7008
LN-HM-02376,0.4594,Reject,0,1.4761,0.0
LN-HM-02377,0.0,Approve,0,0.4933,0.8773
LN-HM-02378,0.2358,Review,1,0.5153,0.6895
LN-HM-02379,0.6605,Reject,1,0.9142,0.0
LN-HM-02380,0.1777,Approve,0,0.4338,0.6558
LN-HM-02381,0.507,Reject,0,0.8597,0.7893
LN-HM-02382,0.0214,Approve,0,0.3125,0.7073
LN-HM-02383,0.2876,Review,1,0.5196,0.7975
LN-HM-02384,0.7596,Reject,1,0.5487,0.0
LN-HM-02385,0.4904,Reject,1,0.7078,0.7447
LN-HM-02386,0.8051,Reject,1,0.5564,0.8608
LN-HM-02387,0.5507,Reject,0,1.343,0.0
LN-HM-02388,0.9598,Reject,1,0.7923,0.8422
LN-HM-02389,0.9004,Reject,1,0.6389,0.8987
LN-HM-02390,0.4905,Reject,1,0.912,0.7044
LN-HM-02391,0.5694,Reject,1,0.8263,0.794
LN-HM-02392,0.4067,Reject,0,0.5894,0.7922
LN-HM-02393,1.0,Reject,1,0.5438,0.9456
LN-HM-02394,0.2037,Review,1,0.3568,0.6685
LN-HM-02395,0.5653,Reject,0,0.7624,0.9082
LN-HM-02396,0.6428,Reject,0,0.8465,0.9304
LN-HM-02397,0.3587,Reject,1,0.5742,0.7708
LN-HM-02398,0.2139,Review,0,0.4006,0.0
LN-HM-02399,0.657,Reject,1,1.0664,0.8566
LN-HM-02400,0.2519,Reject,0,0.5787,0.7849
LN-HM-02401,0.4466,Reject,1,0.5154,0.9256
LN-HM-02402,0.7178,Reject,0,1.0208,0.7722
LN-HM-02403,0.5267,Reject,0,0.6318,0.7172
LN-HM-02404,0.7525,Reject,0,0.817,0.9482
LN-HM-02405,1.0,Reject,1,0.8466,0.8822
LN-HM-02406,0.7105,Reject,1,0.7418,0.0
LN-HM-02407,0.4149,Reject,0,0.3378,0.8846
LN-HM-02408,0.3715,Reject,0,1.159,0.0
LN-HM-02409,0.2309,Review,0,0.5246,0.6967
LN-HM-02410,0.4302,Reject,1,0.513,0.87
LN-HM-02411,0.7572,Reject,0,0.8204,0.701
LN-HM-02412,0.6989,Reject,0,0.6542,0.8659
LN-HM-02413,0.1223,Review,0,0.5068,0.8033
LN-HM-02414,0.2255,Reject,0,0.6091,0.8432
LN-HM-02415,0.5533,Reject,0,0.9661,0.0
LN-HM-02416,0.5977,Reject,0,0.5761,0.0
LN-HM-02417,0.2278,Reject,0,0.5978,0.6562
LN-HM-02418,0.9243,Reject,1,0.7971,0.7386
LN-HM-02419,0.1423,Reject,0,0.5987,0.7234
LN-HM-02420,0.6887,Reject,1,0.6688,0.8247
LN-HM-02421,0.487,Reject,0,0.5837,0.7111
LN-HM-02422,0.9588,Reject,1,0.8024,0.835
LN-HM-02423,0.5426,Reject,1,0.9583,0.7113
LN-HM-02424,0.4854,Reject,0,0.5771,0.9394
LN-HM-02425,0.513,Reject,0,0.6946,0.0
LN-HM-02426,0.959,Reject,1,1.2028,0.0
LN-HM-02427,0.4145,Reject,0,0.8059,0.7447
LN-HM-02428,0.5285,Reject,0,0.743,0.7674
LN-HM-02429,0.1815,Reject,1,0.582,0.7707
LN-HM-02430,0.4047,Reject,1,0.3269,0.9111
LN-HM-02431,0.0,Approve,0,0.4321,0.7735
LN-HM-02432,0.3043,Reject,0,0.5785,0.0
LN-HM-02433,0.26,Reject,0,0.6069,0.0
LN-HM-02434,0.5527,Reject,0,0.5973,0.7341
LN-HM-02435,0.7139,Reject,0,0.611,0.7784
LN-HM-02436,0.2902,Reject,1,0.5881,0.7025
LN-HM-02437,0.4865,Reject,0,1.1018,0.0
LN-HM-02438,0.7484,Reject,0,0.7949,0.8852
LN-HM-02439,0.323,Reject,1,0.5913,0.6939
LN-HM-02440,0.0,Approve,0,0.3009,0.0
LN-HM-02441,0.2744,Review,0,0.411,0.0
LN-HM-02442,0.2689,Reject,0,0.5558,0.7547
LN-HM-02443,0.4563,Reject,0,0.7393,0.0
LN-HM-02444,0.4276,Reject,0,0.9882,0.8634
LN-HM-02445,0.2149,Review,0,0.3282,0.0
LN-HM-02446,0.4983,Reject,0,0.6375,0.7037
LN-HM-02447,0.284,Review,1,0.52,0.6753
LN-HM-02448,0.2261,Review,0,0.4796,0.8815
LN-HM-02449,0.4582,Reject,0,0.6507,0.661
LN-HM-02450,0.5279,Reject,1,0.6701,0.0
LN-HM-02451,0.7254,Reject,0,0.7713,0.0
LN-HM-02452,0.7174,Reject,1,0.5765,0.667
LN-HM-02453,0.2669,Review,0,0.4676,0.9211
LN-HM-02454,0.1864,Approve,0,0.497,0.7093
LN-HM-02455,0.4838,Reject,0,0.7846,0.7183
LN-HM-02456,0.6897,Reject,1,0.6204,0.9096
LN-HM-02457,0.0187,Approve,0,0.4023,0.7661
LN-HM-02458,0.7351,Reject,1,0.8016,0.87
LN-HM-02459,0.4391,Reject,1,0.5551,0.8635
LN-HM-02460,0.4247,Reject,0,0.7901,0.7342
LN-HM-02461,0.2276,Review,0,0.468,0.863
LN-HM-02462,1.0,Reject,1,1.5566,0.0
LN-HM-02463,0.7664,Reject,1,0.5717,0.7656
LN-HM-02464,0.5398,Reject,0,0.5763,0.7949
LN-HM-02465,0.0896,Approve,0,0.4408,0.7313
LN-HM-02466,0.7345,Reject,1,0.7023,0.6535
LN-HM-02467,0.238,Review,1,0.5313,0.9184
LN-HM-02468,0.0,Approve,0,0.4519,0.0
LN-HM-02469,0.2075,Reject,0,0.6289,0.6633
LN-HM-02470,0.0,Approve,0,0.3916,0.0
LN-HM-02471,0.2994,Review,0,0.3971,0.7014
LN-HM-02472,0.0,Approve,0,0.4542,0.7155
LN-HM-02473,0.075,Approve,0,0.3278,0.7563
LN-HM-02474,0.0109,Approve,0,0.3277,0.0
LN-HM-02475,0.5162,Reject,1,0.6553,0.7711
LN-HM-02476,0.7491,Reject,1,0.5557,0.0
LN-HM-02477,0.5753,Reject,1,0.71,0.7005
LN-HM-02478,0.0,Approve,0,0.4739,0.0
LN-HM-02479,0.4582,Reject,1,1.4762,0.0
LN-HM-02480,0.7689,Reject,1,0.8542,0.8338
LN-HM-02481,0.0,Approve,0,0.3949,0.0
LN-HM-02482,0.7187,Reject,0,1.3898,0.0
LN-HM-02483,0.9308,Reject,1,0.8761,0.6562
LN-HM-02484,0.205,Reject,0,0.5992,0.0
LN-HM-02485,0.263,Reject,0,0.5966,0.7704
LN-HM-02486,0.5894,Reject,1,0.6831,0.0
LN-HM-02487,0.2051,Reject,1,0.6027,0.0
LN-HM-02488,0.8019,Reject,0,0.7918,0.9052
LN-HM-02489,0.4875,Reject,1,0.7093,0.7921
LN-HM-02490,0.1965,Approve,0,0.3426,0.0
LN-HM-02491,0.1892,Review,1,0.5168,0.6978
LN-HM-02492,0.3113,Reject,0,0.6239,0.0
LN-HM-02493,0.4479,Reject,0,0.6647,0.7939
LN-HM-02494,0.4823,Reject,0,1.2608,0.0
LN-HM-02495,0.2383,Reject,0,0.5757,0.0
