CUSTOMER_ID,AGE,GENDER,MARITAL_STATUS,CATEGORY,OCCUPATION,GROSS_MONTHLY_INC,MONTHLY_DEDUCTIONS,NET_MONTHLY_INC,AVG_CREDIT_BAL_6M
RET-02404,35,M,Married,GEN,Self-Employed Non-Professional,51000.0,3000.0,48000.0,98000.0
RET-02405,54,M,Unmarried,GEN,Self-Employed Non-Professional,145000.0,13000.0,132000.0,388000.0
RET-02406,51,M,Married,OBC,Salaried,108000.0,14000.0,94000.0,178000.0
RET-02407,25,F,Unmarried,OBC,Salaried,57000.0,12000.0,45000.0,31000.0
RET-02408,46,M,Married,GEN,Salaried,118000.0,19000.0,99000.0,189000.0
RET-02409,46,M,Unmarried,GEN,Self-Employed Professional,255000.0,16000.0,239000.0,370000.0
RET-02410,26,M,Married,GEN,Salaried,88000.0,21000.0,67000.0,161000.0
RET-02411,46,M,Married,GEN,Salaried,171000.0,30000.0,141000.0,177000.0
RET-02412,53,M,Married,GEN,Self-Employed Non-Professional,122000.0,18000.0,104000.0,292000.0
RET-02413,26,M,Unmarried,OBC,Self-Employed Professional,61000.0,4000.0,57000.0,143000.0
RET-02414,28,M,Unmarried,GEN,Salaried,82000.0,14000.0,68000.0,90000.0
RET-02415,48,M,Unmarried,OBC,Salaried,100000.0,21000.0,79000.0,109000.0
RET-02416,40,M,Unmarried,SC,Self-Employed Professional,47000.0,3000.0,44000.0,79000.0
RET-02417,43,M,Married,GEN,Salaried,25000.0,4000.0,21000.0,16000.0
RET-02418,41,M,Unmarried,OBC,Self-Employed Professional,44000.0,3000.0,41000.0,91000.0
RET-02419,41,F,Unmarried,Minority,Salaried,25000.0,5000.0,20000.0,40000.0
RET-02420,24,M,Married,GEN,Self-Employed Non-Professional,47000.0,5000.0,42000.0,54000.0
RET-02421,48,M,Married,Minority,Self-Employed Professional,26000.0,2000.0,24000.0,50000.0
RET-02422,49,M,Married,OBC,Self-Employed Non-Professional,124000.0,9000.0,115000.0,86000.0
RET-02423,35,M,Married,OBC,Salaried,36000.0,8000.0,28000.0,81000.0
RET-02424,37,M,Unmarried,GEN,Salaried,101000.0,14000.0,87000.0,58000.0
RET-02425,22,M,Married,OBC,Salaried,116000.0,22000.0,94000.0,124000.0
RET-02426,43,M,Married,GEN,Self-Employed Non-Professional,111000.0,9000.0,102000.0,298000.0
RET-02427,43,M,Married,OBC,Salaried,25000.0,5000.0,20000.0,30000.0
RET-02428,37,M,Married,SC,Salaried,143000.0,16000.0,127000.0,345000.0
RET-02429,49,M,Married,OBC,Salaried,94000.0,13000.0,81000.0,71000.0
RET-02430,34,M,Unmarried,GEN,Self-Employed Professional,118000.0,12000.0,106000.0,71000.0
RET-02431,43,M,Married,GEN,Self-Employed Non-Professional,219000.0,25000.0,194000.0,149000.0
RET-02432,27,M,Unmarried,GEN,Self-Employed Non-Professional,118000.0,11000.0,107000.0,314000.0
RET-02433,37,M,Married,ST,Salaried,36000.0,7000.0,29000.0,21000.0
RET-02434,36,M,Unmarried,GEN,Self-Employed Non-Professional,108000.0,12000.0,96000.0,204000.0
RET-02435,40,M,Married,GEN,Salaried,30000.0,5000.0,25000.0,40000.0
RET-02436,34,M,Married,GEN,Self-Employed Non-Professional,70000.0,10000.0,60000.0,159000.0
RET-02437,36,F,Married,ST,Salaried,54000.0,7000.0,47000.0,58000.0
RET-02438,46,F,Unmarried,GEN,Salaried,74000.0,7000.0,67000.0,38000.0
RET-02439,33,M,Married,Minority,Salaried,30000.0,4000.0,26000.0,62000.0
RET-02440,21,M,Married,OBC,Salaried,32000.0,3000.0,29000.0,57000.0
RET-02441,55,M,Unmarried,ST,Salaried,56000.0,9000.0,47000.0,75000.0
RET-02442,51,M,Married,GEN,Salaried,64000.0,11000.0,53000.0,69000.0
RET-02443,25,F,Married,GEN,Salaried,57000.0,11000.0,46000.0,126000.0
RET-02444,44,F,Married,GEN,Salaried,175000.0,21000.0,154000.0,124000.0
RET-02445,32,F,Married,GEN,Salaried,94000.0,12000.0,82000.0,70000.0
RET-02446,40,M,Married,OBC,Self-Employed Non-Professional,93000.0,14000.0,79000.0,42000.0
RET-02447,40,M,Married,GEN,Self-Employed Non-Professional,58000.0,6000.0,52000.0,35000.0
RET-02448,35,F,Unmarried,GEN,Self-Employed Non-Professional,32000.0,3000.0,29000.0,77000.0
RET-02449,30,M,Married,OBC,Self-Employed Professional,73000.0,6000.0,67000.0,166000.0
RET-02450,31,F,Married,GEN,Self-Employed Professional,216000.0,20000.0,196000.0,148000.0
RET-02451,28,M,Married,GEN,Self-Employed Non-Professional,84000.0,7000.0,77000.0,189000.0
RET-02452,29,M,Married,GEN,Self-Employed Professional,143000.0,21000.0,122000.0,257000.0
RET-02453,37,M,Married,OBC,Salaried,154000.0,28000.0,126000.0,185000.0
RET-02454,30,M,Unmarried,OBC,Salaried,102000.0,19000.0,83000.0,59000.0
RET-02455,44,M,Unmarried,OBC,Salaried,83000.0,18000.0,65000.0,130000.0
RET-02456,52,M,Unmarried,GEN,Self-Employed Non-Professional,40000.0,6000.0,34000.0,88000.0
RET-02457,32,M,Married,GEN,Self-Employed Professional,65000.0,8000.0,57000.0,88000.0
RET-02458,40,M,Unmarried,SC,Salaried,59000.0,11000.0,48000.0,75000.0
RET-02459,42,M,Unmarried,OBC,Salaried,89000.0,16000.0,73000.0,187000.0
RET-02460,42,M,Married,OBC,Salaried,31000.0,3000.0,28000.0,29000.0
RET-02461,38,F,Married,OBC,Self-Employed Professional,53000.0,6000.0,47000.0,44000.0
RET-02462,45,M,Married,GEN,Salaried,93000.0,14000.0,79000.0,177000.0
RET-02463,42,M,Married,ST,Salaried,48000.0,12000.0,36000.0,77000.0
RET-02464,25,F,Unmarried,SC,Salaried,42000.0,7000.0,35000.0,97000.0
RET-02465,46,F,Married,OBC,Self-Employed Professional,45000.0,4000.0,41000.0,55000.0
RET-02466,46,M,Unmarried,Minority,Self-Employed Non-Professional,62000.0,3000.0,59000.0,59000.0
RET-02467,30,F,Married,GEN,Self-Employed Non-Professional,25000.0,2000.0,23000.0,36000.0
RET-02468,38,M,Married,OBC,Salaried,47000.0,9000.0,38000.0,55000.0
RET-02469,44,M,Married,Minority,Salaried,130000.0,21000.0,109000.0,310000.0
RET-02470,35,M,Unmarried,GEN,Salaried,89000.0,21000.0,68000.0,190000.0
RET-02471,48,M,Married,GEN,Salaried,94000.0,23000.0,71000.0,111000.0
RET-02472,61,F,Unmarried,OBC,Self-Employed Professional,25000.0,2000.0,23000.0,35000.0
RET-02473,30,F,Married,GEN,Salaried,57000.0,9000.0,48000.0,77000.0
RET-02474,24,F,Married,ST,Self-Employed Professional,68000.0,8000.0,60000.0,140000.0
RET-02475,41,F,Married,GEN,Salaried,97000.0,18000.0,79000.0,148000.0
RET-02476,45,M,Unmarried,OBC,Self-Employed Non-Professional,142000.0,14000.0,128000.0,156000.0
RET-02477,35,M,Married,GEN,Salaried,130000.0,17000.0,113000.0,274000.0
RET-02478,52,F,Married,GEN,Salaried,51000.0,8000.0,43000.0,119000.0
RET-02479,24,F,Married,ST,Self-Employed Professional,52000.0,4000.0,48000.0,110000.0
RET-02480,44,F,Unmarried,OBC,Self-Employed Professional,171000.0,19000.0,152000.0,150000.0
RET-02481,31,F,Married,GEN,Salaried,59000.0,7000.0,52000.0,129000.0
RET-02482,55,M,Married,GEN,Self-Employed Non-Professional,38000.0,5000.0,33000.0,98000.0
RET-02483,57,F,Married,OBC,Salaried,65000.0,9000.0,56000.0,124000.0
RET-02484,30,F,Married,SC,Salaried,164000.0,21000.0,143000.0,159000.0
RET-02485,32,F,Unmarried,OBC,Self-Employed Non-Professional,42000.0,6000.0,36000.0,18000.0
RET-02486,46,M,Unmarried,OBC,Salaried,57000.0,7000.0,50000.0,73000.0
RET-02487,34,M,Married,GEN,Salaried,44000.0,9000.0,35000.0,59000.0
RET-02488,37,M,Unmarried,ST,Self-Employed Professional,130000.0,19000.0,111000.0,308000.0
RET-02489,38,M,Unmarried,OBC,Self-Employed Professional,87000.0,4000.0,83000.0,170000.0
RET-02490,21,M,Married,OBC,Salaried,127000.0,21000.0,106000.0,128000.0
RET-02491,37,M,Unmarried,OBC,Salaried,187000.0,30000.0,157000.0,350000.0
RET-02492,31,M,Unmarried,OBC,Salaried,30000.0,7000.0,23000.0,17000.0
RET-02493,33,M,Married,SC,Salaried,46000.0,6000.0,40000.0,41000.0
RET-02494,52,M,Unmarried,OBC,Self-Employed Non-Professional,56000.0,7000.0,49000.0,116000.0
RET-02495,25,M,Married,ST,Salaried,76000.0,17000.0,59000.0,73000.0
RET-02496,46,M,Married,OBC,Salaried,99000.0,21000.0,78000.0,45000.0
RET-02497,35,M,Unmarried,OBC,Self-Employed Professional,54000.0,6000.0,48000.0,84000.0
RET-02498,35,M,Unmarried,ST,Self-Employed Professional,48000.0,5000.0,43000.0,92000.0
RET-02499,45,M,Unmarried,GEN,Self-Employed Professional,130000.0,10000.0,120000.0,297000.0
RET-02500,41,M,Married,GEN,Salaried,101000.0,19000.0,82000.0,104000.0
RET-02501,43,M,Unmarried,OBC,Self-Employed Non-Professional,88000.0,11000.0,77000.0,120000.0
RET-02502,47,F,Married,Minority,Salaried,25000.0,4000.0,21000.0,40000.0
RET-02503,34,M,Married,GEN,Salaried,151000.0,32000.0,119000.0,82000.0
RET-02504,31,M,Married,GEN,Self-Employed Non-Professional,82000.0,10000.0,72000.0,72000.0
RET-02505,27,F,Married,GEN,Salaried,66000.0,13000.0,53000.0,75000.0
RET-02506,29,M,Married,GEN,Self-Employed Non-Professional,45000.0,3000.0,42000.0,49000.0
RET-02507,65,F,Married,GEN,Salaried,50000.0,11000.0,39000.0,65000.0
RET-02508,50,F,Unmarried,OBC,Self-Employed Non-Professional,43000.0,2000.0,41000.0,87000.0
RET-02509,24,M,Unmarried,ST,Salaried,25000.0,3000.0,22000.0,41000.0
RET-02510,24,M,Unmarried,OBC,Self-Employed Non-Professional,45000.0,3000.0,42000.0,102000.0
RET-02511,42,M,Married,GEN,Self-Employed Professional,28000.0,3000.0,25000.0,52000.0
RET-02512,43,M,Unmarried,ST,Self-Employed Professional,71000.0,6000.0,65000.0,80000.0
RET-02513,43,M,Unmarried,OBC,Salaried,37000.0,5000.0,32000.0,26000.0
RET-02514,35,M,Married,GEN,Self-Employed Non-Professional,113000.0,12000.0,101000.0,212000.0
RET-02515,36,F,Unmarried,GEN,Salaried,27000.0,4000.0,23000.0,24000.0
RET-02516,41,M,Married,SC,Salaried,150000.0,20000.0,130000.0,169000.0
RET-02517,38,M,Married,OBC,Self-Employed Professional,121000.0,11000.0,110000.0,274000.0
RET-02518,21,M,Married,OBC,Salaried,39000.0,6000.0,33000.0,35000.0
RET-02519,35,M,Unmarried,GEN,Salaried,69000.0,7000.0,62000.0,114000.0
RET-02520,29,M,Unmarried,SC,Self-Employed Professional,44000.0,5000.0,39000.0,29000.0
RET-02521,39,M,Married,GEN,Salaried,103000.0,25000.0,78000.0,120000.0
RET-02522,65,M,Married,SC,Self-Employed Non-Professional,215000.0,16000.0,199000.0,587000.0
RET-02523,41,F,Unmarried,OBC,Self-Employed Professional,149000.0,19000.0,130000.0,375000.0
RET-02524,34,M,Unmarried,GEN,Salaried,48000.0,8000.0,40000.0,115000.0
RET-02525,47,M,Married,GEN,Salaried,78000.0,19000.0,59000.0,117000.0
RET-02526,42,M,Married,GEN,Self-Employed Professional,182000.0,24000.0,158000.0,195000.0
RET-02527,42,M,Unmarried,GEN,Self-Employed Non-Professional,100000.0,14000.0,86000.0,119000.0
RET-02528,44,M,Married,GEN,Salaried,134000.0,31000.0,103000.0,105000.0
RET-02529,58,F,Married,OBC,Salaried,108000.0,21000.0,87000.0,65000.0
RET-02530,26,F,Married,OBC,Salaried,77000.0,19000.0,58000.0,53000.0
RET-02531,42,M,Unmarried,OBC,Self-Employed Professional,70000.0,9000.0,61000.0,102000.0
RET-02532,28,M,Unmarried,OBC,Self-Employed Professional,35000.0,4000.0,31000.0,18000.0
RET-02533,43,M,Married,SC,Salaried,46000.0,11000.0,35000.0,100000.0
RET-02534,28,M,Married,Minority,Self-Employed Professional,43000.0,5000.0,38000.0,72000.0
RET-02535,33,M,Married,GEN,Self-Employed Non-Professional,59000.0,9000.0,50000.0,47000.0
RET-02536,35,M,Married,OBC,Salaried,78000.0,10000.0,68000.0,105000.0
RET-02537,47,M,Married,GEN,Self-Employed Professional,69000.0,4000.0,65000.0,94000.0
RET-02538,47,M,Married,GEN,Self-Employed Non-Professional,83000.0,8000.0,75000.0,194000.0
RET-02539,25,F,Married,OBC,Self-Employed Non-Professional,109000.0,10000.0,99000.0,79000.0
RET-02540,38,F,Married,GEN,Salaried,57000.0,6000.0,51000.0,80000.0
RET-02541,30,M,Unmarried,SC,Salaried,114000.0,23000.0,91000.0,207000.0
RET-02542,25,M,Married,GEN,Self-Employed Non-Professional,145000.0,12000.0,133000.0,191000.0
RET-02543,35,F,Married,GEN,Salaried,94000.0,20000.0,74000.0,103000.0
RET-02544,34,M,Married,ST,Salaried,53000.0,9000.0,44000.0,59000.0
RET-02545,62,F,Married,GEN,Salaried,129000.0,31000.0,98000.0,236000.0
RET-02546,42,M,Married,GEN,Self-Employed Professional,98000.0,14000.0,84000.0,67000.0
RET-02547,24,M,Married,GEN,Salaried,106000.0,23000.0,83000.0,219000.0
RET-02548,32,M,Married,Minority,Self-Employed Non-Professional,184000.0,13000.0,171000.0,116000.0
RET-02549,48,F,Married,GEN,Salaried,112000.0,13000.0,99000.0,128000.0
RET-02550,58,M,Unmarried,OBC,Self-Employed Professional,188000.0,15000.0,173000.0,255000.0
RET-02551,22,M,Married,SC,Salaried,67000.0,9000.0,58000.0,86000.0
RET-02552,21,M,Married,OBC,Salaried,56000.0,13000.0,43000.0,42000.0
RET-02553,56,F,Unmarried,SC,Salaried,146000.0,18000.0,128000.0,257000.0
RET-02554,41,F,Unmarried,GEN,Self-Employed Non-Professional,40000.0,3000.0,37000.0,60000.0
RET-02555,29,F,Married,Minority,Salaried,227000.0,54000.0,173000.0,332000.0
RET-02556,43,F,Unmarried,SC,Self-Employed Professional,160000.0,13000.0,147000.0,299000.0
RET-02557,21,M,Married,GEN,Self-Employed Professional,77000.0,11000.0,66000.0,65000.0
RET-02558,38,M,Unmarried,GEN,Salaried,150000.0,25000.0,125000.0,350000.0
RET-02559,41,M,Married,Minority,Self-Employed Professional,109000.0,8000.0,101000.0,260000.0
RET-02560,47,M,Unmarried,OBC,Salaried,34000.0,3000.0,31000.0,80000.0
RET-02561,27,F,Unmarried,OBC,Self-Employed Professional,45000.0,6000.0,39000.0,71000.0
RET-02562,38,F,Married,SC,Salaried,87000.0,17000.0,70000.0,179000.0
RET-02563,28,M,Unmarried,OBC,Self-Employed Non-Professional,80000.0,5000.0,75000.0,155000.0
RET-02564,40,M,Married,GEN,Self-Employed Professional,160000.0,13000.0,147000.0,239000.0
RET-02565,29,F,Married,GEN,Salaried,88000.0,16000.0,72000.0,171000.0
RET-02566,33,M,Married,OBC,Salaried,34000.0,8000.0,26000.0,52000.0
RET-02567,28,M,Unmarried,GEN,Salaried,53000.0,13000.0,40000.0,20000.0
RET-02568,44,M,Married,GEN,Self-Employed Non-Professional,114000.0,16000.0,98000.0,293000.0
RET-02569,46,M,Married,SC,Salaried,25000.0,4000.0,21000.0,33000.0
RET-02570,35,M,Married,GEN,Salaried,31000.0,6000.0,25000.0,48000.0
RET-02571,38,M,Married,GEN,Salaried,58000.0,7000.0,51000.0,77000.0
RET-02572,23,M,Married,SC,Self-Employed Non-Professional,128000.0,10000.0,118000.0,89000.0
RET-02573,35,F,Unmarried,OBC,Salaried,64000.0,6000.0,58000.0,150000.0
RET-02574,37,M,Unmarried,GEN,Salaried,96000.0,10000.0,86000.0,190000.0
RET-02575,64,M,Married,SC,Self-Employed Professional,73000.0,11000.0,62000.0,159000.0
RET-02576,26,F,Married,OBC,Self-Employed Non-Professional,67000.0,4000.0,63000.0,108000.0
RET-02577,52,M,Married,GEN,Self-Employed Professional,49000.0,3000.0,46000.0,114000.0
RET-02578,47,M,Married,GEN,Salaried,121000.0,16000.0,105000.0,262000.0
RET-02579,40,F,Married,GEN,Salaried,34000.0,5000.0,29000.0,39000.0
RET-02580,55,M,Married,SC,Salaried,64000.0,14000.0,50000.0,26000.0
RET-02581,41,F,Married,OBC,Salaried,145000.0,30000.0,115000.0,305000.0
RET-02582,41,M,Married,OBC,Salaried,46000.0,5000.0,41000.0,39000.0
RET-02583,37,M,Unmarried,ST,Self-Employed Professional,29000.0,4000.0,25000.0,67000.0
RET-02584,50,M,Unmarried,GEN,Self-Employed Non-Professional,25000.0,1000.0,24000.0,49000.0
RET-02585,48,M,Married,GEN,Self-Employed Professional,109000.0,15000.0,94000.0,196000.0
RET-02586,31,F,Unmarried,GEN,Salaried,114000.0,23000.0,91000.0,102000.0
RET-02587,24,M,Married,GEN,Self-Employed Professional,59000.0,6000.0,53000.0,80000.0
RET-02588,35,F,Unmarried,OBC,Salaried,34000.0,4000.0,30000.0,38000.0
RET-02589,29,F,Unmarried,OBC,Salaried,67000.0,13000.0,54000.0,53000.0
RET-02590,37,M,Unmarried,GEN,Salaried,148000.0,32000.0,116000.0,268000.0
RET-02591,50,F,Married,GEN,Salaried,34000.0,8000.0,26000.0,19000.0
RET-02592,33,M,Married,GEN,Salaried,138000.0,16000.0,122000.0,217000.0
RET-02593,37,M,Married,Minority,Salaried,26000.0,4000.0,22000.0,40000.0
RET-02594,38,F,Married,OBC,Salaried,37000.0,6000.0,31000.0,90000.0
RET-02595,46,M,Married,OBC,Salaried,78000.0,14000.0,64000.0,171000.0
RET-02596,21,M,Married,GEN,Salaried,129000.0,21000.0,108000.0,187000.0
RET-02597,31,M,Unmarried,GEN,Self-Employed Non-Professional,177000.0,13000.0,164000.0,428000.0
RET-02598,40,M,Married,GEN,Self-Employed Non-Professional,133000.0,8000.0,125000.0,310000.0
RET-02599,50,M,Married,Minority,Self-Employed Non-Professional,186000.0,17000.0,169000.0,96000.0
RET-02600,33,M,Married,SC,Self-Employed Non-Professional,82000.0,9000.0,73000.0,205000.0
RET-02601,21,M,Married,OBC,Self-Employed Non-Professional,50000.0,4000.0,46000.0,102000.0
RET-02602,44,M,Married,OBC,Self-Employed Professional,149000.0,9000.0,140000.0,305000.0
RET-02603,31,M,Married,OBC,Self-Employed Non-Professional,166000.0,16000.0,150000.0,343000.0
RET-02604,26,M,Married,GEN,Self-Employed Professional,128000.0,19000.0,109000.0,116000.0
RET-02605,31,M,Married,GEN,Self-Employed Non-Professional,106000.0,16000.0,90000.0,52000.0
RET-02606,36,F,Married,OBC,Salaried,169000.0,27000.0,142000.0,153000.0
RET-02607,31,M,Married,GEN,Self-Employed Professional,90000.0,11000.0,79000.0,196000.0
RET-02608,21,M,Unmarried,GEN,Self-Employed Non-Professional,72000.0,5000.0,67000.0,134000.0
RET-02609,46,M,Married,OBC,Salaried,113000.0,15000.0,98000.0,138000.0
RET-02610,50,M,Unmarried,Minority,Salaried,97000.0,19000.0,78000.0,86000.0
RET-02611,44,M,Married,Minority,Salaried,124000.0,26000.0,98000.0,245000.0
RET-02612,26,F,Married,GEN,Self-Employed Professional,68000.0,5000.0,63000.0,104000.0
RET-02613,35,F,Married,GEN,Self-Employed Professional,126000.0,12000.0,114000.0,231000.0
RET-02614,37,F,Married,OBC,Salaried,122000.0,25000.0,97000.0,52000.0
RET-02615,43,F,Married,SC,Salaried,83000.0,19000.0,64000.0,101000.0
RET-02616,44,M,Married,Minority,Self-Employed Non-Professional,47000.0,6000.0,41000.0,22000.0
RET-02617,30,M,Married,ST,Self-Employed Professional,154000.0,21000.0,133000.0,328000.0
RET-02618,38,F,Married,OBC,Salaried,35000.0,5000.0,30000.0,34000.0
RET-02619,42,M,Unmarried,GEN,Self-Employed Non-Professional,41000.0,3000.0,38000.0,35000.0
RET-02620,52,F,Unmarried,GEN,Salaried,81000.0,15000.0,66000.0,186000.0
RET-02621,45,F,Married,GEN,Salaried,25000.0,6000.0,19000.0,10000.0
RET-02622,45,F,Married,OBC,Self-Employed Non-Professional,185000.0,25000.0,160000.0,159000.0
RET-02623,38,M,Married,GEN,Self-Employed Non-Professional,74000.0,6000.0,68000.0,75000.0
RET-02624,52,F,Married,OBC,Salaried,184000.0,28000.0,156000.0,399000.0
RET-02625,42,M,Unmarried,OBC,Salaried,216000.0,23000.0,193000.0,439000.0
RET-02626,29,M,Married,GEN,Salaried,67000.0,8000.0,59000.0,172000.0
RET-02627,52,M,Married,Minority,Self-Employed Non-Professional,164000.0,23000.0,141000.0,315000.0
RET-02628,44,F,Married,OBC,Self-Employed Non-Professional,39000.0,4000.0,35000.0,38000.0
RET-02629,33,F,Unmarried,Minority,Salaried,95000.0,11000.0,84000.0,77000.0
RET-02630,33,M,Married,Minority,Salaried,55000.0,8000.0,47000.0,112000.0
RET-02631,40,M,Married,GEN,Salaried,111000.0,13000.0,98000.0,270000.0
RET-02632,42,M,Unmarried,GEN,Self-Employed Non-Professional,124000.0,7000.0,117000.0,325000.0
RET-02633,39,F,Married,GEN,Salaried,66000.0,16000.0,50000.0,121000.0
RET-02634,41,M,Married,SC,Salaried,101000.0,10000.0,91000.0,226000.0
RET-02635,54,M,Unmarried,OBC,Self-Employed Professional,129000.0,9000.0,120000.0,259000.0
RET-02636,48,M,Married,Minority,Salaried,82000.0,20000.0,62000.0,145000.0
RET-02637,39,M,Unmarried,GEN,Salaried,336000.0,56000.0,280000.0,221000.0
RET-02638,47,M,Married,OBC,Salaried,67000.0,16000.0,51000.0,67000.0
RET-02639,27,M,Married,Minority,Self-Employed Professional,198000.0,13000.0,185000.0,304000.0
RET-02640,41,F,Unmarried,OBC,Self-Employed Non-Professional,145000.0,10000.0,135000.0,292000.0
RET-02641,56,F,Married,GEN,Salaried,25000.0,6000.0,19000.0,29000.0
RET-02642,35,M,Unmarried,OBC,Salaried,179000.0,42000.0,137000.0,197000.0
RET-02643,29,F,Unmarried,GEN,Salaried,139000.0,17000.0,122000.0,233000.0
RET-02644,31,M,Married,GEN,Salaried,78000.0,18000.0,60000.0,89000.0
RET-02645,27,M,Unmarried,GEN,Salaried,91000.0,22000.0,69000.0,47000.0
RET-02646,30,M,Unmarried,GEN,Salaried,98000.0,22000.0,76000.0,222000.0
RET-02647,34,M,Married,SC,Self-Employed Non-Professional,167000.0,23000.0,144000.0,405000.0
RET-02648,23,F,Married,GEN,Self-Employed Non-Professional,57000.0,5000.0,52000.0,31000.0
RET-02649,38,M,Married,OBC,Self-Employed Professional,189000.0,26000.0,163000.0,297000.0
RET-02650,47,M,Married,GEN,Self-Employed Professional,38000.0,5000.0,33000.0,75000.0
RET-02651,28,F,Married,GEN,Self-Employed Non-Professional,25000.0,1000.0,24000.0,49000.0
RET-02652,53,M,Married,GEN,Self-Employed Professional,104000.0,14000.0,90000.0,125000.0
RET-02653,43,F,Married,GEN,Self-Employed Professional,156000.0,16000.0,140000.0,351000.0
RET-02654,48,F,Married,GEN,Salaried,66000.0,10000.0,56000.0,114000.0
RET-02655,31,M,Married,OBC,Salaried,25000.0,5000.0,20000.0,22000.0
RET-02656,46,F,Married,Minority,Salaried,30000.0,6000.0,24000.0,49000.0
RET-02657,27,M,Married,GEN,Self-Employed Non-Professional,95000.0,8000.0,87000.0,103000.0
RET-02658,46,M,Unmarried,GEN,Salaried,73000.0,10000.0,63000.0,125000.0
RET-02659,39,M,Married,GEN,Salaried,158000.0,27000.0,131000.0,316000.0
RET-02660,43,M,Married,ST,Self-Employed Professional,76000.0,4000.0,72000.0,90000.0
RET-02661,26,F,Married,OBC,Salaried,47000.0,10000.0,37000.0,45000.0
RET-02662,29,M,Married,SC,Self-Employed Non-Professional,88000.0,5000.0,83000.0,192000.0
RET-02663,43,M,Married,GEN,Salaried,135000.0,20000.0,115000.0,204000.0
RET-02664,28,F,Unmarried,GEN,Self-Employed Professional,165000.0,24000.0,141000.0,119000.0
RET-02665,42,M,Married,GEN,Self-Employed Professional,68000.0,4000.0,64000.0,119000.0
RET-02666,24,M,Unmarried,ST,Self-Employed Non-Professional,76000.0,6000.0,70000.0,151000.0
RET-02667,46,M,Married,GEN,Salaried,117000.0,23000.0,94000.0,162000.0
RET-02668,25,F,Married,OBC,Self-Employed Non-Professional,47000.0,6000.0,41000.0,84000.0
RET-02669,43,M,Unmarried,OBC,Salaried,114000.0,16000.0,98000.0,138000.0
RET-02670,44,M,Unmarried,OBC,Salaried,64000.0,9000.0,55000.0,148000.0
RET-02671,31,M,Married,GEN,Salaried,70000.0,14000.0,56000.0,62000.0
RET-02672,43,M,Unmarried,OBC,Self-Employed Professional,73000.0,8000.0,65000.0,78000.0
RET-02673,40,F,Married,GEN,Salaried,79000.0,9000.0,70000.0,170000.0
RET-02674,32,M,Unmarried,Minority,Salaried,231000.0,23000.0,208000.0,134000.0
